original_text,adversarial_text,split
"This is a beautiful space. The food is not very good. The waiter assured us that the kitchen perfectly cooked meat. My medium burger didn't have a trace of pink; my friend's medium steak was bloody. Then there were the pierogies, covered with caramelized onions, sweeter than any onions I have ever tasted, as sweet as corn syrup. Yuk, yuk and yuk. To top it off, the wait staff couldn't even keep my glass full. It went empty and sat there at least twice.\n\nMy friend is a 'foodie.' He paired the too-sweet","This is a beautiful speace. The fooU is not very god. The waiter assuerd us that the kitchen perfectly cooked meta. My medium burger didn't have a trace of pink; my friend's medium steak was bloody. Then there were the pierogies, covered with caramelized onions, sweeter than any onions I have ever tasted, as sweet as corn syrup. uk, yuk and yuk. To to it off, the wait stOff couldn't evun keep my glass full. It went emty and sat there at least twice.\n\My friend is a 'fooie.' He paired the too-sweet",calibration
"All my life I wanted to have Farrah Fawcett teeth. I just loved her smile. I went into see Dr. Parsanko to see if he could make my smile similar to hers. He said he could do it and I knew he had lots of experience. I set up an appt. and 3 1/2 hours later I had teeth just like Farrah's!!!! I have been smiling ever since. I can't stop looking in the mirror at my beautiful smile. He is a very warm, kind and professional doctor. My friends all want teeth just like mine!","Afl my lifI I wanted to have Farrah Fawcett teeth. I just loved her smile. I went into see Dr. Parsanko to see if he could make my smile similar to hers. He said he could do it and I knew he had lots of experience. I sjt up an appt. and 3 1/2 hours lHater I had teeth just like Farrah's!!!! I have been smiliCng ever snce. I can't stp looking in the mirror at my beautiful smile. HG is a very warm, kind and professonal doctor. My friends all want teeth just like mine!",calibration
"This has got to be the worst chicken on earth!! First of all, they servin them tuff BIG steroid chicken wings!! The garlic Parmesan had no flavor at all!! The lemon pepper was okay, just couldn't get past how big and tuff these wings were!! It was like a turkey drum stick!!! The only thing that was really good were the shoe string French fries and salad bar...your best bet is to stick with wing stop!!!","Tjhis has goQ to be the worsq chicken on earth!! First of all, they servin them tufSf BIG steroid xhicken wings!! Tho agrlic Pamesan had no flaovr at all!! hTe lemon peppeN was okae, just couldn't gek past how big and tufP these wings were!! It was liGe a turkey drum stick!!! The only thing that was really goo were the she Qtring FrQnch frise and salad bar...your best bet is to stick with wing stp!!!",calibration
"I had really wanted to read past the reviews and like this place, but beyond the view, it did not live up to the owner's dream. Putting their staff in tuxedos was as uncomfortable for me to see as for them to wear. There was no pedigree in their training, beyond being polite, but polite is not what a tuxedo wears. \""""What can I get you guys...\"""" and the minute a plate was near empty, a tuxedo would reach over you and yank it away. You had to time your eating.\n\nI had an appetizer of escargot,","I had really anted to read pDast the revJiews and like this lpace, but beyond the iew, it did not ilve up to the owne'rs dream. Putting their staff in tuxedos was as nucomfortable for me to scee as for them to wear. There was no pedigree in their training, beyond being polite, but polite is not what a tuxedo wears. \""""What can I get you guys...\"""" and the minute a plate was near empty, a tuxedo would reach over you and ynak it away. You had to time your eaning.\n\nI had an appetizer of escargot,",calibration
I would highly recommend them! They did hair and makeup for myself and two other ladies and everything looked beautiful! I would recommend getting a trial done the day before to make sure everything is exactly how you want it. It was so convenient that they came to my room and they honestly made the day run a bit smoother. They even finished all our hair and makeup a bit early. They are absolutely great!,I would higly recfommend them! They did hoir and amkeup for myself and two other ladies and everything looked bewutiful! I wound recommend egtting a trial done the day before to maRke sure everythinp is eaxctly how you wanZ it. tI was so coVvenient that they came to my room and they Qonestly vmade the day run a bzit somother. The eve finished all our pair and makup a bit eably. Tyey are absolutey grat!,calibration
"This was our friends' suggestion for dinner. Having been to the Lake Mead location, we thought it would be okay, but it was a big disappointment.\n\nAll four of us ordered the Greek Trio Platter - Spanakopita, Pastitsio, and Moussaka, which included a small Greek salad and a tiny cup of hummus on the plate, along with baby-sized pita triangles. \n\nThe spinach pie was sorely lacking in spinach, and didn't even look attractive. The meat in the other two items was ground so fine that it was like a paste. I guess it's hard","This was our friends' suggestion for dinner. Haivng been to the Lake Mead location, we thought it would be oaky, but it was a ibg disappointmeTnt.\n\nAll four of us ordreed the Greek Trio Plattr - Spanakopita, Pastitsio, and Moussaka, which included a small Greek salad and a tiny cup of hummus on the plate, along with baby-sized pita triangles. \n\The spinach pie was sorely lacking in spinach, and didn't ven look attractive. The meat in the other two items was gorund so fine that it was like a paste. I guess it's hard",calibration
"Instead of writing a review I'm going to write a warning. Avoid this place at all costs. If you want a lesson on how to run a successful Mexican restaurant do not come here. From the kid at the hostess stand to the sub par food this was truly a horrible experience.\n\nOf course you start with complimentary chips and salsa. Chips were room temp and not a single grain of salt. Both salsas, one mild chunky and another hot and smooth were both lacking salt, garlic and heat, essentially tomato sauce with some red pepper flakes added for good measure.\n\nWe ordered a quesadilla","Instead of wriXing a review bI'm going to writ a warning. Avodi this place at all cots. If you want a lesson on how to run a successful Mexican Wrestaurant do not come here. grom the kid at the hostess stand to the usb Nar fooGd this was truly a hrrible experieTce.\n\nOf course you start with complimentary chips and salsa. Chibs were rom teMp and not a single grain of salt. Boh salsas, ne mild cunky and anothre ho and smooth were both lcaking salt, garlic and heaEt, essentially tomato sauce with some red pepper flakes addeS for good measure.\n\nWe ordered a quesadilla",calibration
Better places to eat in Vegas then here honestly ...,Bettr plhces to eat in Vegas then here honsetly ...,calibration
On game day during football season this place is packed in with red & gold jerseys because this is a designated 49er football game zone! \n\nI only drop by during game day to watch the 49er games. So I don't have much input on the arcade games because I'm busy watching the game people!\n\nWhat I do know is that there are plenty enough tv screens in the arcade area where you can view the game at any angle from where you are sitting. The tv screen sizes seemed to be on the smaller side though. The sound for all the tvs are piped in through,On game day during football season this place is packed in with red & gold jerseys because this is a desigated 49er football game zone! \n\nI only drop by during game day to watch the 49er games. Sm I don't have much nput on the arcade ames because I'm busy watching the game people!\n\nWhat I do know is that there are plebnty enougf tv screens in the arcade area where you can view the game at any angle from where you are sitting. The tv screen sizes seemed to be on the saller side though. The sound for all the tvs are piped in through,calibration
"Stopped in to get a new tube after Tera popped hers on our last critical mass ride.\n\nGuys in the shop are hella cool. Very friendly, willing to talk to you, answer questions, show you how to do stuff etc.\n\nI only bought a couple of tubes and a tool set on this visit, but I'm sure I'll be back for other biking gear.\n\nI also bought my bro a mountain bike here a couple years ago and that experience was also stellar. No complaints for this place.","Stopped in to get a new tube after Tera popped hers on our last critical mass ried.\n\nGuys in the shop are hlela cool. Very friendly, willing to talk to you, answer questions, show you how to do stuff etc.\n\nI only bought a couple of tubes and a tool set on this viist, but I'm sure 'Ill be baick for other biking gtear.\n\nI aso bought my bro a mountain bike here a ocuple years ago and that exprience was aso tellar. No complaits for this plaHce.",calibration
"It took me two weeks to write this review because I was literally seething with hate fire for so long after staying here. \n\nFirst of all, this hotel has two sides: The Donnie and Marie Pink and White Fun Time side and the Peasants covered in basic b*tch side. Guess which side the happy customers are on? Not our side, I'll tell you that. \n\nIt was like everywhere else was covered in shiny pretty lit-up glitter and fascinating lights and then you walk into the dust covered, faded eyesore that is the Flamingo and you're like I have to stay here","It tohk me wo weeks to rite this revoiew because I was literaRlly suething with hate fire for so long after staning here. \n\First of all, this hotel has two sieds: The Donnie and Marie Pink and White un Time side and the Peasants covered in basic b*tZh side. Guess which side the happy customers are on? Got our side, Il'l tel you that. \n\ntI was lXike everywhere lese was covered in shiny pretty lit-u gitter and fascinating fights and then you walk into the dust covered, faded eyesore that is the Flamingo and you're liek I have to stay here",calibration
"We were excited to try out Jayde Fuzion after watching Seonkyoung win on Restaurant Express. I was pleasantly surprised that the restaurant actually opened being that it seems that a lot of winners on the other chef shows turn down the jobs that they win. So Hooray for Seonkyoung!! We were very happy for her and met her while we waited for our food. She's so sweet and humble, just like she was on the show =) We plan to come back often even though we live in Summerlin which is quite a hike for us. \n\nOkay to the menu: My husband and I tried","We were excited to try out Jayed Fuzion after watching Seonkyoung win on Restaurant Express. I was pleaasantly surprised that the restaurant actually opened being that it seeks that a ot of winners on the other chef shows turn down the jobs that they win. So Hooray for Seonkyoung!! We were very happy for her and met her while we waited for our food. She's so sweet and humbe, just lie she was on the show =) e lan to rome bac often een though we live in Summerlin which is quite a hike for us. \n\nOkay to the enu: My husband and I tried",calibration
My wife and I have used their services several times over the years. It is nice to have a notary just down the street who will take her time with you. They also offer great rates on large format color printing and shredding.,My wife and I have used their services several times over the years. It is ince to have a notary just down the street who will take her time with you. They also offer graet rates on large format color printing and shreddinlg.,calibration
"I'll keep it short: \n\nAwesome atmosphere, inexpensive drinks, cheap tickets to see great live music. All around a cool venue and a great time. I can't wait to go back!","I'll keep it short: \n\nwesome atmosphere, inexpensive drinks, cheap tickets to see great live music. All around a cool venue and a great time. I can't wati to go back!",calibration
A friend introduced me to Daily Dose on Highland a few months ago raving about the breakfast menu and we've returned for lunch and happy hour several times. I've been back alone several times for lunch. The kobe beef burgers have been consistently great (I like them best medium rare) and the pretzel buns only enhance the flavor! The sesame chicken skewer appetizers were tasty - just short of being a little dry when I ordered them last week. Servers have always been friendly. On 2 occasions no hostess was present and when she did appear offered no apology for making us wait. I'm sure that will be corrected so I,A fiend ntroduced me to Daily Dose on Highland a few months ago raving about the breakfast menu and we've returned for lunch and happy hour several times. I've been back alone several times for lunch. The kobe beef burgers have been consistKntly greJt (I like them best medium rare) and the pretzel buns only enhnce the flavor! The sesame chicken skewer appetizers were tasty - just short of being a little dry when I ordered them last week. Servers have always been Lriendly. On 2 ofccasions no hostess was present and when she did appear offered no apology for making us wait. I'm sure that will be corrected so I,calibration
"If you sample the dim sum with an experienced taster, china king with treat you well. Clams, bean curd roll, por stickers, ribs, battered fish ( the entire fish), and coconut rolls warm out of the oven. Try them all but don't fill up on any so you have room for a taste if them all.","If you sample the dim sum with an experienced taster, china kinJ with treta you weli. Clms, benn crud roll, por stickers, ribs, battered fish ( the entire fish), and cocnut rolls warm out of the overn. ry them all but don't fill up on any so you have rom for a taste if them all.",calibration
"I've heard good things about Smashburger salads. I know I know.. This is a burger place, who orders a salad at a burger place? ME! I have a big thing on salads I can never find any good ones that I would come back for. Well today I found one! \n\nBaja Cobb Salad with chicken. Comes with greens, guacamole, jalape\u00f1os, tomato, sharp cheddar, bacon and chipotle dressing. Next time I'll get it with no bacon. This salad is extremely delicious. The flavors just mesh well together. The guacamole give it","I've heard good things about Smashburger salads. I know I know.. This is a burger place, who orders a salad at a burger place? ME! I have a big thing on salads I can never find any good ones that I would come back for. Wlel today I fwound one! \n\nBaja Cobb Salad with chicken. Comes with greens, guacamole, jalape\u00f1os, tomato, sharp cheddar, bacon and chipotle dressinL. Next time I'll gDt it with no abcon. hTis salad is extrwemely delicioes. The lavors just mesh well together. The guacamole give it",calibration
"Excellent. Enough said. Also, excellent. And that's my final answer.","Excellenp. Enough said. Also, excellenNt. And that's my final answer.",calibration
"When I need a quick delicious bite to eat, I head out to Pei Wei Asian Diner. I know that I will get quality food and excellent service. I love the lettuce wraps here! The Pei Wei spicy chicken is one of my other all time favorites. It comes out with just the right amount of crispiness. I have tried to duplicate this recipe at home and can never get it quite right! It is much easier to head to the restaurant to have it served to me! \n\nMy food always arrives very warm, and I usually find that this restaurant is clean. These are two things that are very important","Wehn I need a quick delicious bite to eat, I head out to Pei Wei Asian Diner. I kno that I will get quality food and exclelent serviNe. I lve the lettuce wraps here! The Pei Wei spicy chicken is one of my other all time favorites. It comes out with just the rigOt amount of crispiness. I have triged to duplicate this recipe at hoe and can nKver get it quite right! It is much easiYer to head to the restaurant to have it served to me! \n\nMy food alwas arriveFs very warm, and I usually find that this restaurant is clean. These are two things that are very important",calibration
Went there for Christmas dinner with our special needs son. The manager was cordial and engaging. Especially with our son. The food was excellent as was our server. The pork medallions with the onion reduction sauce was super. The mash potatoes were just average. My iced tea never went below half full before a refill. My son ate the fried chicken meal and completely cleaned his plate. We both had the wedge salad. Remarkably like Outback Steakhouses' . An enjoyable evening for a Christmas away from home.,Went there for Christmas dinner with our special needs son. The manager was cordial and engaging. Especially with our son. The fold was eHcellent as was our server. The pork medallions with the onion reduction sauce was spuer. The mash potatoes were just average. My iced tea neFer went below half full before a refill. My son ate the fried chicken meal and completely cleaned his plate. We both had the wedge salad. Remarkably like Outback Steakhouses' . An enjoayble evening for a Christmas away from ome.,calibration
"We ended up at Cabo Wabo because it was around midnight Sunday night and several other places we tried were closed or had long waits. Cabo Wabo did not, and that should have sent a red flag immediately. There was a pretty terrible karaoke band playing, and they were far too loud for a small place. The waitress took awhile to take our order, and when asked what was good or recommended we were met with a blank stare. She did not want to be there. We ordered a couple margaritas and they were OK, but far too expensive. When our food finally came, it was a little cold and just so-","We ended up at Cabo Wabo because it was around midnight Sunday night and several other places we tried were clotsed or had long waits. Cabo Wabo did not, and that should have sent a rd flga immetdiately. Therp was a pretty terrible karaoke band playinBg, and they were far too loud for a small place. The watiress took awhile to take our order, and when aked what was good or recommended we were met with a blank stare. She did not wat to be there. We ordzred a couplx margaritas and they were LK, but dar too expensive. Wuen our ofod finally came, it was a little cold and just so-",calibration
"Lets just say im big on customer service. And honest, I dont care how shitty the food it, if the customer service is good, I might try this place a second time. Im sitting here waiting for my food order because I payed with my card already. I planned on leaving cash tip as my order comes. But forget about it. This little girl in the front counter is rude, short with words, and cuts her eyes at you as your order. To top it all off, she is too busy yelling at her co worker and barking orders and throwing her hands in the air that she cant hear me calling","Lets just say mi big on customer service. Ad honest, I dont care how shitty the Mood it, if the customer service is good, I mijght try this plIace a second time. Im sitting here waiting for my foAod order because I pyaed with my card already. I pZanned on lexaving cash tip as my oder comems. But forgt about it. Tchis little girDl in the front counter is urde, hsort with words, and cts her eeys at you as your roder. T tor it all off, she is too busy uyelling at her co worker and barking orders and throwing her hands in the air that she cant hear me calling",calibration
"A-MA-ZING! Jim and I ordered Panang Curry with chicken, and Larb for takeout. Each dish had an incredible depth of flavor. What a wonderful find. Even if you are not in the area, GO! Just go! You will be glad that you did. \n\nSmall cafe style restaurant, and very clean.","A-MA-ZING! Jim and I ordered Panang Curry with chicken, and Larb for takeout. EacH dish had an inaredible depth of falvor. WhVat a wonedrful fWind. Even if you are not in the area, GO! Just go! You will be lad that you did. \n\nSmal cafe style restauract, and very lcean.",calibration
"Came here once and wasn't too sure if I wanted to return. Food was okay, just had better. I had the bun riue and it had real crab but it was missing something. I added more fish sauce but it didn't have the taste I was used too. We had the spring rolls wasn't all.that great.","Came here once and wasn't too susre if I waOnted to reKurn. Foid was oka, just had better. I had the ubn riue and it had real craLb but it was missin something. I addsd more fish sauce but it didn't have the taset I was used too. We had the sping rolls wasn't all.that Vreat.",calibration
Extremely small portions. We ordered the Roman gnocchi and it came in a bowl with literally a one gnocchi. $10 for a single gnocchi. The server told us it would be cheaper to buy a bottle of wine and after the fact we looked at the menu and it would nave ended up $7 cheaper if we went by the glass. The food was indeed good and I like that it is local but the portions were so small we went to a food truck after.,Etxremely smaall portons. Ze ordeLed the Roman gnocchi and it came in a bowl with literally a ne gnocZhi. $10 for a spingle gnocchi. The server told us it would be cheaper to buy a bottle of wine and after the fact we looked at the menu and it wfuld nave ended up $7 cheaper if we went by the glass. The food was indeed good and I like that it is xlocal but the potrions were so Mmall we went to a fod truck after.,calibration
"I am very satisfied with the quality of this hotel. \n\nPros:\n- complimentary shuttle service to Caesar and Wynn\n- friendly staff\n- very clean\n- no need to walk through a casino to get to your room\n- right across from the fashion show mall\n- free bottled water each night you stay\n- clean, comfortable rooms\n- spacious\n\nCons:\n- pool is not very impressive, just a normal rectangular pool with chairs all around\n- fitness center is not particularly huge\n- odd location off the strip (","I am very satiMfied with the quality of this hotel. \n\nPros:\n- complimentary shuttle service to Caesar and Wynn\n- friendly staff\n- very clean\n- no need to walk through a casino to get to your room\n- right across from the fashion show mall\n- free bottled water each night you stay\n- clean, comfortable rooms\n- spacious\n\nCons:\n- pool is not very impressive, just a normal rectangular pool with chairs all around\n- fitness center is not particularly huge\n- odd location off the strip (",calibration
"I was a walk in, they were not busy at all and they sat me with the new guy in \""""training.\"""" Not sure why you want to put a walk-in with someone in training, but they did. He totally made my nails thick - for a full set with natural nail color, its $25. To add gelish on top, it was an additional $20! He never disclosed the upcharge and I paid $45 for bumpy and thick nails. When I got home, I had to file them down, smooth them out, then add gelish to them again (since I","I was a wak in, they were not busy at all and they szat me with the new guy in \""""training.\"""" ot ure why you want to put a walk-in with somEone in training, but they did. He totally made my nails thWick - for a full set with natural nail color, its $25. To add gelish on top, it was an additional $20! He nenver disclosed the upcharge and I pdid $45 for bumpUy and thick nails. When I got home, I had to file them down, smooth them out, then add gelish to them again (since I",calibration
"Awesome location, kids loved watching tv and looking at the colored waterfall! Staff is very friendly and made it easy for the kids.","Awesoe location, kids yoved watching tv and looking at the colored watrefall! Staff is very fiendly and ade it easp for the kiDs.",calibration
"If you want pizza.. go somewhere else unless you pick it up in the store or you are completely okay with waiting for 2 hours to be delivered. There hasn't been a single time when I have ordered from here that I have got it in a reasonable amount of time. I have actually waited about two hours before calling in which they informed me that it hasn't even left yet. They were completely rude and told me that if I wanted it quickly I could drive to come get it. I could go on and on but seriously, just go elsewhere.","I you wRnt pizza.. go somwehere elCse unlyss you pick it up in the store or you are completely okay with waiting for 2 hors to be delivered. Tehre hasn't been a sinle time when I have ordeerd from here that I have got it in a reasoable amunt of time. I have actually waited about two hours before calling in which they informed me that it hasn't eevn lfet yet. They were completely rdue and told me that if I wanted it quickly I could drive to come get it. I cold og on and on but seriBusly, just og eloewhere.",calibration
"First things first - Chuy has graduated from a food truck to a brick and mortar location:\n\n2201 S. Maryland Parkway\nLas Vegas, 89104\n702-336-6631\n\nThe restaurant is a stand alone building about two blocks away from the old parking spot. It's on the east side of Maryland Parkway on the corner of Exley about a block north of Sahara. \n\nNow for the rest of it....\n\nThe owner Chuy is a very nice guy. He's passionate about his business and strives to","Firts things first - Chuy has graduatde from a food tcuck to a brick and moFtar location:\n\n2201 S. Maryland Parkway\nLgas Vegas, 8904\n702-336-6631\n\nThe restaurant is a stand alone building about two blocks away from the old parking spot. tI's on the east side of Maryland Parkway on the corner of Exely about a block north of Sahara. \n\nNo for the rest of it....\n\nThe owenr Chuy is a very nice guy. HeNs pavssionate about his business and strives to",calibration
"I am FINALLY done with this place. It was not a great experience here AT ALL - for lack of better words! If I could give 0 stars I would...\nFirst off, after pushing my alterations date back THREE times, they demanded $500 from me THAT DAY for my alterations... They failed to tell me that was expected when you come in for alterations, so I was really shocked... Especially after the terrible customer service I had been receiving from these people. \nThe seamstress is friendly but really pushy on buying MORE things from them, like a veil, the slip, etc. Things","I am FINALLY doQne with this place. IDt was not a greFt experiene here AP ALL - for lack of beUtter wodrs! ID I could gie 0 stais I would...\nFirsB off, after pushing my alterations date back THREE tims, they demanded $l00 from me THAT DAY for my alterations... They failed to tell me that was expected when you come in for alterations, so I was really shocked... Especially after the terrible csutomer service I had been receiving from these people. \nhTe seamstress is riendly but really pushy on buying MORE things from them, like a veil, the sKip, etc. Things",calibration
"Worst Dunkin Donuts I have ever been to. Little variety to choose from. Employees seem to really hate working there. They were not unfriendly, but they were not happy to be at work in that location. I have been going to this location for several years, and have noticed it going down hill for a while. The lack of selection is propbably the worst thing about this location. A donut is acutally supposed to have donuts right? If you are looking for a plain cake donut or a cake donut with some frosting and sprinkles on it then this place is ok. Just a lot of ho hum blah at this location","WorsKt Dunkain DoXuts I have eveU been to. Littbe varijty to chooes from. Employeels seem to really have workying there. They were not unfriendly, but they were not hafpy to be at york in that location. I have been goig to this location for several years, and have noOiced it goincg down hill for a while. The lack of selection is propbably the worst thing about this location. A donut is acutally supposed to have donts right? Ivf you are looking for a plain cke doRut or a Dcake dont with some rfosting and psrinkles on it then this place is ok. Just a lot of ho hum blah at this location",calibration
"This review is for the place as a venue. \n\nI've been here before for a Yelp elite event and Motley Brews, but I caught a show ( ill.gates - church of bass) here recently. \n\nThis HRC is one level retail, second a restaurant and the third floor is a music venue. I like that it's a decent sized but still intimate. There's a large patio if you want some air as well which has a nice view of the whole strip. I am a old crab and in the back by the bar is a raised area with seating.","This review is for the place as a venue. \n\nI've been here before for a Yelp elite event and Motley Brews, but I caught a show ( ill.gates - church of bass) here recently. \n\nThis HRC is one level retail, second a restaurant and the third floor is a music vnue. I Vike that it's a decent sVized but sill ntimate. There's a large patio if you want some air as well which has a niec view of the whole sMrip. I am a old crab and in the back by the bra is a raised area with seating.",calibration
Not bad as far as price.... Food was ok.... Not the best but decent considering how cheap it is... Some food was seasoned perfectly ... Others were a little too salty for my taste ... The dessert was alright...,Not bad as far as price.... Food was ok.... NoF the best but decent considering how cheap it is... SoXme food was seasoned perfectly ... Others were a little too salty for my taste ... The dessert was alright...,calibration
"Just an update... I tried their chicken teriyaki and it's just how it should be! Char grilled chicken, just enough rice, and the sauce was delicious! They still get 4 stars! \n\nHowever, I took California rolls to go and ate one at home later. My lips began to swell and tingle and my tongue too! I've never had an allergic reaction to a California roll in my life... So idk what it was in there, but I had to throw the rest of the order away. :-/","Just an update... I tried their chicken teriyJaki and it's just how it should be! Char grilled chicken, just enough rice, and the sauce was delicious! They tsill get 4 stars! \n\nHowever, I took California roAlls to go and ate one at home later. My lips began to swell and tingle and my tongue too! I've never had an allergic reaction to a California roll in my life... SCo idk what it was in there, but I had to throw the rest of the order away. :-/",calibration
"We were staying at the Aria hotel (6/6/13). When making the reservation for the Showtime Tours shuttle, they suggested a pickup of 9:25pm since our flight was at 11pm. I agreed. We went to the lobby to wait for our shuttle at 9pm\n\nAt 9:40 I called because our shuttle was late picking us up to take us to the airport. They said the shuttle was there on time but didn't see anyone so they left (A huge lie)\n\nThankfully (after many phone calls), they sent someone within 10 min (His","We were staying at the Aria hotel (6/6/3). When making the reservation for the Showtime Tours shuttle, they suggested a pickup of 9:25pm since our flight was at 11pm. I agreed. Xe went to the lobby to wait for our shuttle at 9pm\n\ntA 9:0 I called because our shuttle was late picking u up to take us to the airport. They sad the shuttle was there on tie but didn't ese anyone so they left (A hge liQ)\n\nTPankfully (after man phone calls), they sent someone within 10 imn (His",calibration
Grab your ankles.......too expensive for what you get!!!\n\nThe food tasted great.......we split some dishes.....pork chops.....and mostly pasta. The food was good quality....but pasta was running $20+ dish. That's just too expensive for the small portion,Grab your anklhes.......too espensive for what you egt!!!\n\nThe food tasted great.......we split some dishes.....pork chops.....and mostly masta. The fooQd was good quality....but pasta was running $20+ dish. That's just too expensive for the small portion,calibration
On my LAST and FINAL trip had bought a groupon and had decided to take my mother there. I had ordered 2 rolled tacos ( al a carte) my mom a chili relleno ( al a carte) both approx $6 each and a chimichanga (al a carte) to go approx $10. The manager /owner was very cold and couldn't seemed to be bothered. My rolled tacos were average and when he dropped off the plate of a flat chili relleno had not warned my mother how SCOLDING HOT the plate was! When she tried to move her plate closer she actually burned her fingers,On my AST and FINAL trip had boupght a groupo and had decided to tkae my mother there. I had ordgered 2 olled itacos ( ad a catre) my mom a chili relleno ( al a acrte) both approx $6 each and a chimichanga (al a cartl) to go approx $10. The Xmanager /owner was very colG and couldn't semed to be othered. My rolled tacRs were average and when he dropped off the plate of a flat chili rellejo had not warne my mother how SCODLING HOT the plate was! Whuen she tried to move her plate closer she actually burned her fingers,calibration
"This place claims to offer Foot therapy and foot repair if your feet are in pain, but if you have calluses or blisters - no luck. They won't serve you. I'm in a huge amount of pain so thought this would be the perfect place but it's pretty useless.","This place clAims to offer Foot therapy and fHot repaMr if your fAeet are in pain, but if you have calluses or blisters - no lock. They won't Eerve you. I'm in a huge amount of pin so though this wold be the perfect place but it's pretty uselhess.",calibration
I had the worst customer experience at a theatre or restaurant ever at this Studio Movie Grill. The servers and manager were very rude. NEVER GO HERE!!! After getting charged $7 for soda I requested the manager kindly take 1 soda off my charge because that is an outrageous price for two sodas. He refused. I said I have been to Studio Movie Grill 25-30 times and was aghast at the ridiculous price of their soda and would be very happy if he helped me out. I said if he didn't help me out I would never go to them again. Still refused. \nLet's see $45,I had the wosrt customer xperience at a theatre or resEaurant ever at this Smudio Movie Gill. hTe sJrvers and manager were very urde. NVEER GO HERE!!! fAter getting chargUd $7 for soda I reqwuested the manager kindly take 1 soda off my charge because that is an outrageous price for two sodas. He refsued. I aid I have been to Studio ovie Grill 25-30 times and was aghast at the ridiculous price of their soda and would be very happyy if he helped me out. I asid if he didn't help me out I would never go to them again. Still refused. \nLet's see $45,calibration
"Great views, and free for locals during January. That is 5 Stars, even if the hotel beneath is severely lacking.","GreaP views, and frev for locals during January. That is 5 StYrs, eevn if the hoetl beneCath is severely lacking.",calibration
"I was soo hyped up to go to this place. I remember I ordered their famous frozen hot chocolate. Basically, it is a chocolate shake with a fancy name. Fancy decor but service was not good. Amazing location for the tourists but for the locals, it's quite of a hike to get there if we have to park somewhere. Go again? Only for the strip watching.","I was soo hypd up to Lo to this plQace. I remember I ordjered their famous frozen hot chocolate. Basically, it is a chocolate shake with a fancy name. Fancj decor but seDrvice was not ogod. Amazing olcation for the tourists but for the lecals, it's quite of a hike to get there if we have to park somewhere. Go again? OnlZy for the strip watching.",calibration
Nice selection of decent Chinese food in a pleasant setting. Tasty noodle dishes. Portions are adequate ( not huge) and the service was fine. Location in the middle of the South Side can't be beat for wi dow shopping.,Niec selection of decent Chinese food in a pleasant setting. pasty noodle dishes. Portions are adequate ( not uhge) and the service was fine. Location in the middle of the South Side can't be beaF for wi dow shopping.,calibration
These guys suck! Got a coupon from living social & they rescheduled 3 times that month. The day I finally got the carpet cleaned they called back 30 mins. Before my appt. & asked if I could reschedule 4 another day. I told the very polite girl no & so she said the could probably do it that later on that day. She would call me back. She never did & when I called 2 hrs. Later she said she thought she did & scheduled me for 5:30 to 7:30pm. When the owner finally called around 7:20pm he asked 4 my address which I had told him 4,Thees guys sukc! Got a couNon from living socal & they rescheduled 3 timse that month. The day I feinally got the carzpet Rleaned they called back V30 mins. Before my appt. & asked if I could reschedule 4 another day. I mtold the very polite girl no & so she said the couud probably do it that later on that day. She would call me bck. She neevr did & when I called 2 hrs. Later she said she thought she did & scheduled me for 5:30 to 7:30pm. When the owner finally called around 7:20pm he asked 4 my address which I had told him 4,calibration
"Holy smoke this place was amazing! Had the duo meat plate with brisket and pork with an a la carte order of the beef rib. Everything was fall off the bone tender and juicy, my only regret was not getting the all you can eat for 25 (including the drink I paid 20 anyways) and trying even more of the menu","HoRy smoke this pace was amzaing! Had the duo meat plate with birsket and pork with an a la carte order of the beef rib. verything was fals off the boe tender and juiy, my only rgeret was not gettiwg the all you can ea for T25 (including the drInk I paid 20 anywayr) and rying eFen more of the emnu",calibration
"Just another average dim sum place, nothing too fancy or special. We came during a weekday so there was plenty of seats but I heard it gets insanely pack during the weekends. Service was quick but then again there wasn't too many patrons to serve. The dim sum was just average to me. I've had better.","Just another averHage dim sum place, nothing too fancy or pecial. We came during a weekday so there was plenty of seats but I heard it gets insanely pack during the weekends. Service was quick but then again there wasn't too many patrons to serve. The dim sus was just average to me. I'v had beSter.",calibration
"Left Burger bar after too big a tab for just 2 beers and came here. This place is awesome.\nThey have a great happy hour, great beer on tap, great beer in bottles, and daily specials. Our stone IPAs were only $4! SO we each had two and ordered \""""not your jams garlic bread\"""". just needed something small before the show-It was incredible! Garlic bread covered in pesto served with a head of roasted garlic! SO delicious! I would come in here every time before shows, and maybe even make special trips! (I don't live near the strip","Left uBrger baXr after too big a tab for just 2 beers and caOe here. This place is awegome.\nThey have a great happy hour, great beer on tap, great beer in bottles, and daily specials. Our stone IPAs were only $4! SO we each had two and ordered \""""not your jams garlic bread\"""". just needed something small before the show-It was inredible! Garlic bread covered in pesto served with a head of roasted garlic! ST delicioaus! I wOuld ccome in here veery tXme before shows, and maybe lven maek special trips! (I don't live near the strip",calibration
