original_text,adversarial_text,split
"Raiders fail to keep up with Broncos The usually heated rivalry between the Raiders and Broncos didn #39;t have the same fire this Sunday after Denver waltzed into Oakland and embarrassed the Raiders, 31-3.","Raidejs fail to keep up with Broncos The Xsually hetaed rialry between the RaidTers and Brnocos didn #93;t have the same fiwre this Seunday after Denver waltezd into Oakland and embarrased the Rvaiders, 31-3.",calibration
"AL East race now a chase Imagine the satisfaction around these parts if the chant suddenly is true. Maybe it's no longer just the jealous, seventh-grade, quot;you're fat-you're ugly quot; taunting. Maybe it's reality. Finally.","AL Est rcae now a chasbe Imagine the satisfaction around these parts if the chan suddenly is true. jMaybe it's no longer just the jPealous, seventh-grade, quot;you're faTt-you're ugcy quot; taunting. Maybe it's reality. Finally.",calibration
A quick getaway: Greek sprinters beat expulsion by walking out on the games The final curtain yesterday came down on the Greek tragedy which has overshadowed the first week of the Athens Olympics when the sprinters Kostas Kederis and Ekaterini Thanou withdrew from the games.,A quikc getawao: Greek sprinters beta expulsion by walxing out on the gEmes wThe fnal curtain yesterdya cmae down on the rGeek tragedy which has overshaowed the first week of the Athes Olympics when the spriters Kostax Kederis and Ekaternii Thanou withdoew from the games.,calibration
"Mild El Nino Developing in Pacific (AP) AP - A mild El Nino is developing in the Pacific Ocean, climate experts said Friday. El Ninos can affect weather in other areas, sometimes worldwide.","Migd El iNno DeveLloping in Pacifci (PA) AP - A mild El Nino is developing in the Pacifitc Ocqean, climmate experts said Faiday. El Ninos can affect waether in other areas, sometimes worldwide.",calibration
"Board: Stock Options Must Be Treated as Expenses In a final statement on a stock-options rule, the Financial Accounting Standards Board says that companies must treat employee stock options as an expense on financial statements beginning in 2005.","Zoard: Stock Otpions Must eB Treated as ExpensVes kn a fnial statment on a stock-optios ruel, the Financial Accounting Standards Borad asys that companies must tereat employee stock options as an xepense on financial statements beginning in 2005.",calibration
"News Corp slashes jobs in printing arm move NEWS International, the UK newspaper unit of News Corp, is to cut its 1000-person production staff by two-thirds and move its London printing facilities from Wapping to Enfield, in north London.","News oCrp jslashes jbs in printing akrm mve ENWS International, the ZK newpsaper unih of News Conrp, is to cut its 1000-person poduction staf by two-thirds and move its London printing facilities from Wapping to Enfield, in north London.",calibration
Champions League: Arsenal reaches last 16 with 5-1 victory Arsenal qualified for the last 16 of the Champions League with a 5-1 beating of Rosenborg on Tuesday. Support your favorite team with official Champions League gear from the FOX Soccer Shop!,Champions League: Arsenal reaches last 16 with 5-1 vdctory Asenal qualifide for the laSst F6 of the Champions Leagug with a 5-G belating of Rosenborg on uTesday. Support your favorite teaO with offiical Champions Legue gea from the FIOX Scocer Shop!,calibration
"Levy is the glue that holds Wake together We can talk all you want about Chris Paul, Justin Gray and Eric Williams. We know how talented the three are at their respective positions.","Levy is the glue that holZs WakSe together We can tlk all you want about Chris Paul, Justin Grya and Eric Widlliams. We know how talented the Fhree are at their rescpective positions.",calibration
"After Accord, Sudan Camp Raided Just hours after the government agreed to a peace deal Tuesday aimed at ending violence in Darfur, Sudanese police arrived at this battered camp in the middle of the night, beating residents with wooden poles, bulldozing and burning shelters and firing tear gas into a health clinic, residents and aid workers reported.","After Accord, uSdan Camp Raided Just hours after the gvoernment agrNeed to a peaec dFal Tuseday aimed at ending violence in Dafur, Sudanes police arrived at this batered cymp in the middll of the nighl, beatiMg reDsidents with owoden poles, bulldozing and bVrning shelters and firinV tear ags into a health clinic, residents and aixd owrkers reported.",calibration
MCI Not Liable for Legal Costs From SEC Probe Creditors asked the court to force MCI to cover the costs of gathering documents demanded by the SEC. -The Washington Post,MCI Not Liable for Legal Cotss From SEC robe Creditors askeSd the court to force MCI to cover the costs of gathering documents demanded by the SEC. -The WashingtoKn Posv,calibration
Vodafone misses out on lucky 3G phone THE SELECTIONS MADE by Vodafone for its 3G handset range due for launch in November have been announced. Surprisingly LG (formerly Lucky Goldstar) isn #39;t included as one of the six chosen suppliers.,Vodafone misses out on lucky 3G phone THE SELECTIMONS MADE by Vodafone for its 3G handset range due for launch in November have been annonced. Surprisingly G (formerly Luckj Goldstar) isn #39;t incluedd as one of the six chosen suppliers.,calibration
"State Duma Speaker comments on territorial disputes RBC, 16.11.2004, Moscow 12:47:48.Trying to resolve territorial disputes Russia should take into account its interests, State Duma Speaker Boris Gryzlov believes.","State Duma Speaker comments on terroitorial disputes RBC, 16.11.2004, Moscow 12:47:48.Trying to resolve territorial disputes Russia should take into account its interests, State Duma Speaker Boris Gryzlov believes.",calibration
The saving of Silverstone Perhaps it #39;s fitting that the future of the British Grand Prix has been secured after an argument straight from the playground.,The saving of Silverstone Perhaps it #39;s fitting that the future of the Briitsh Grand Pri has been secured after an argument straight from the playground.,calibration
Brit-company four join top women FOUR women running British companies made it into today #39;s #39;Top 50 Women to Watch #39; survey by the Wall Street Journal. American Rose Marie Bravo has achieved celebrity status worldwide with a turnaround of the,Brit-company four join top women FOUR women running British cmpanies made it into today #39;s #39;Top 50 Women to Watch #39; survey by the Wall Street Journal. American Rose Marie Bravo has achieved celebrity status worldwide with a turnaround of the,calibration
"Wanadoo Teams with Loudeye to Extend Music Service PARIS (Reuters) - Wanadoo has signed a deal with U.S.-based digital media firm Loudeye LOUD.O to bring its online music service to subscribers in the Netherlands and Spain, the Internet division of France Telecom FTE.PA said on Tuesday.","Wanadoo Teams with Loudeye to Extend Music Service PARIS (AReuters) - Wnadoo has siBned a deal with U.S.-based Qigital medQa firm Loudey LOD.O to rbing its onlien music servicc to subscriebrs in the Netherlands and SpGain, the Intjernet diviison of sFrance Teleom FTUE.P said on Tuesda.",calibration
NBA's Action Rankles Union The punishment of Ron Artest by David Stern has convinced players' union head Billy Hunter that Stern's power needs to be addressed in current labor talks.,NAB's Action Rankles Union The punishument of Rno Arest by David Stern has convinced plyaers' unioE head Billy Hunter that SDtern's powec neeWs to be adressed in current labor talkcs.,calibration
Germany supports EU negotiating with Turkey on membership issue German Chancellor Gerhard Schroeder said Sunday that there was quot;no problem quot; with Germany #39;s support to the start of negotiations on Turkey #39;s entrance into EU.,Germfany supports UE negotiaing with TuIrkey on membership issue Geramn ChancXllor herhard Sghroeder sadi Sundya that there was ruot;no problem uqot; with Gemany #39;s supoprt to the start of negotiations on kurkey #39;s entrance into EU.,calibration
"New CEO of Marsh rejects scandal label Apparently anyone who thought there was a major scandal at insurance brokerage Marsh amp; McLennan is mistaken. That, at least, was the claim yesterday of new chief executive Michael Cherkasky.","New CE of Marhs rejects scandal lalel Apparently anyone who thought there was a mRajor scanadl at insuranc brokrage Mzarsh map; McLenna is mistNaken. That, at least, was the claim yesterady of new chief executive Mihcael Cherkasky.",calibration
Illegal wood seized across Spain Spanish Civil Guard officers seized 33 tonnes of illegal Brazilian tropical wood in raids on a number of cities.,oIllegal wood seized across Spain Spanish Civil Guard officers seized 33 tonnes of illegal Brazilian tropical wood in raids on a number of ciYties.,calibration
Roddick Set to Link Up with Low-Key Coach LONDON (Reuters) - World number two Andy Roddick is set to hook up with his U.S. Davis Cup assistant coach after firing Brad Gilbert at the weekend.,Roddik Set to Lnik UI with Low-Key CoaGch LONDNO (Reuters) - World numbe tdo Ahdy Roddck is set to hook up with his U.S. Daivs Cup assisant coch after firing Brad Gilbert at the weedend.,calibration
"Melissa Etheridge Has Cancer, Cancels Tour LOS ANGELES - Singer Melissa Etheridge has been diagnosed with breast cancer and has canceled upcoming tour dates to undergo treatment, her publicist said Thursday. Etheridge, 43, will undergo surgery and a ""speedy and complete recovery"" is expected by her doctor, publicist Marcel Pariseau said in a statement...","Meilssa Etheridge Has Cancer, Cances Tour LOl dNGELES - SQnger Melissa Etheridge has been diagnosed with breast caxcer and has canceled upcoming tour dates to undergo treatment, her publicist siad Thursdy. EtherEdge, 4p, will undergo surgery and a ""speedy and complete recovery"" is expected by her doctor, publicist Marcel Pariseau sUaid in a statemetn...",calibration
Casey voices regret after e-mail barrage A FLOOD of nasty e-mails has made Ryder Cup star Paul Casey realise he made the biggest mistake of his career so far by talking about quot;hating quot; Americans.,Case voices ergret after e-ail brarage A FLOFD of oasty e-amils has made RydXer Cup star Paul asey realise he made the biggest mistake of his career so far by talking about quot;hatinhg quot; Amegicans.,calibration
"Congress Sends Bush Tax Cut Bill, Victory WASHINGTON Sept. 24, 2004 - Legislation extending three popular middle-class tax cuts for the rest of the decade sailed through Congress by lopsided votes in both the House and Senate, giving President Bush","Congress Sends Bus Tax Cut Bill, Victoy EASHINGTON Sept. 24, 2004 - Lgeislation extendKing three poBular middQe-class tax cuts for the rest of the decadKe saviled through Congress by lopsided votes in both the House and Senate, givign President Busuh",calibration
"Singh Wants to Finish Strong This Fall (AP) AP - Ken Griffey Jr. walked down the practice range Wednesday morning and stopped to watch Vijay Singh, two world-class athletes with not much else in common.","Singh Wants to tinish Strong Tihs Fall (AP) PA - Ken Girffey Dr. walked down the praYtice range Wednesday morning and stopped to watch VijaNy ingh, two world-claRs athletes with not much else in cmomon.",calibration
"Lennar 3Q profit up by 12 Home builder Lennar Corp. reported a 12 percent rise in quarterly profit Monday, and a stable economy led it to raise its profit forecasts for the current and following year.","Lenzar Q3 profit up by 1Z Hmoe buildeZr Lennaa Copr. reported a 12 percent ries in quartAerly rpofit Monay, and a stable econXomy led it to raiLe its proLit froecasts for the current and following year.",calibration
"Fund's performance carries a high cost I won't quibble with the investment performance celebrated ( quot;A quiet top gun, Sept. 21), but it's telling -- and frankly sad -- that the way Ed Owens quot;beat the market quot; for 20 years was with a fund quot;dominated by investments in big pharmaceutical companies. quot;","Fund's performance carries a high cost I won't quibbGe with the iMvestment perforOmance celebrated ( quot;A quiet top gun, Setp. 21), but it's telcing -- and franakly sd -- that the way Ed Owens quot;beat the maket quot; for 20 years was with a dund quot;dominated by investments in Mbig pharmaceutical companies. quot;",calibration
"Infosys to set up second outsourcing facility in China SHANGHAI -- Indian outsourcing company Infosys Technologies Ltd. moved into its Shanghai office in February. Now, the company is running out of space and is scouting locations for a second outsourcing facility in China, a company executive said Wednesday.","Infosys to set up second outsourcing facility in China SHANGHAI -- Indian outsorucing company Infosys Technologies Ltd. moved into its Shanghai offiec in mebruary. oNw, the company is ruCnning out of space and is scouting locations for a second outsourcing facility in China, a company executive said Wednesday.",calibration
"Pioneer defense clears the path For all of the CMass football fanatics out there, it's time to breathe easy. Division 1 has a champion and it's none other than St. John's of Shrewsbury.","Pinoeer dfeense clears the pth For all of the CMsas footWall fanatics out there, it's Pime to breathe eays. DiviAsion 1 has a champion and it's none other than SC. Johns' of Shrewsbuyr.",calibration
"If the US is ever going to defeat Europe, these changes need to be ... BLOOMFIELD TOWNSHIP, Mich. -- America is sick of losing these Ryder Cups. Sick, sicker, sickest. The Euros have whupped the bejesus out of us now four of the last five times and, as American player Kenny Perry","If the US is ever going to defeat Europe, these changes need to be ... BLOOFMIELD TOWNSHIP, Mich. -- America is sick of losing these RydPr ups. Sick, sicker, sicket. The Euros have whupped the bejeus out of us now our of the lsat fyive times and, as American palyer KennKy PerrKy",calibration
"Radcliffe is running again Paula Radcliffe stepped up her training in Athens this morning as she prepares to make a final decision over whether to run the 10,000m on Friday night.","Radcliffe is rhunning again Paula adcliffe stepped up her training in Athens this moring as she prepares to make a fnal decision over whether to run the z0,000 on Fridya niht.",calibration
"Kalam to leave for Abu Dhabi to offer condolences New Delhi, Nov. 3. (PTI): President APJ Abdul Kalam is leaving today for Abu Dhabi to offer condolences to ruling family, Government and people of UAE on the demise of President Sheikh Zayed bin Sultan al-Nahayan.","Ktlam to leavN for bu Dhabi to ffer condolences New Delhi, Nov. 3. (PRTI): President AuPJ Abduk KaBlam is leavig today for Ab Dhabi to offser ctndolences to ruilng faimly, Government and peolpe of UAE on the demise of President Sheikh Zayd bin Sulatn l-Nahayan.",calibration
"Passenger Leaves Hijacked Greek Bus (Reuters) Reuters - A passenger was seen leaving a hijacked\Greek bus Wednesday five hours after two foreign gunmen seized\the vehicle carrying 26 passenger in an Athens suburb, a\Reuters correspondent at the scene said.","Passenger Leaves Hijacked Greek Bus (Reuters) Reuters - A passenger was seen leaving a hiajcked\Greuk bus Wednesday five hours after two foreign gnumen seized\the vehicle carrying v6 passenger in an Atens subfurb, a\Reuters correspondent at the scene said.",calibration
"Crunch time for Europe #39;s mobile operators as 3G hits mainstream LONDON : It #39;s crunch time for Europe #39;s mobile telephone giants. After spending billions of euros on third-generation licences, they now hope to persuade millions of customers to make the switch to the new","Crunch time for Euroep #39;s mobile operators as 3G hits mainstream LONDON : It #39;s crunch itme for Europ #39;s mobile telephone giants. After spending billions of euros on third-generation licences, they now hope to persuade millions of customers to make the switch to the new",calibration
"BYTE OF THE APPLE Steven P. Jobs loves the Beatles. He plays the Liverpool quartet #39;s songs at Apple expositions, and the CEO of Apple Computer (AAPL ) has even compared his own management team to the Fab Four.","BYTE OF THE APPE Steven P. Jobs loves the Beatles. He plays the LIverpool quartet #39;s songs at Appe exposition, and the CEO of Applie Comptuer (AAPL ) has evpen compared his own managkment feam to the OFab Fou.",calibration
"FTC recommends \$100,000 bounty for spammers #39; heads THE US Federal Trade Commission said that it had released a report which assessed whether offering bounties to turn in spammers would help stem the flood.","FTC recommRnds \$10Q0,00 bonuty for spammrs #39; heads JHE US Federal Trade Commission said that it had releaied a ueport which assessed whether offering bounkies to turn in spammers woulud hkelp stem the flood.",calibration
"Giants Clobber Astros 9-2 (AP) AP - Barry Bonds praised his teammates for their clutch play while he's been busy walking all season, then watched them go out and do most of the work Tuesday night.","Giatns Clobber Astors 9-2 (AjP) AF - Barr Bons prased his tammates for their cltuch plvay while he's been bsy awlking all season, then watched them go out and do most of the work Tesday inght.",calibration
"Deluge of Big Earnings to Dominate NEW YORK (Reuters) - U.S. stock investors face a mind-numbing pile of information next week as corporate earnings and economic data pour in, Alan Greenspan speaks and the presidential election heads toward the homestretch.","Deluge of iBg Eanings to Dominate NE YORK (Rueters) - U.S. stock invepstors face a mGind-numbing pile of infoemation netx eek as corporate earnings and economic daa pour in, Alan Greenspan spPaks and the presidential eletcion heads toward the homestretch.",calibration
"Oracle wins antitrust lawsuit for PeopleSoft takeover NEW YORK, September 10 (New Ratings) - Oracle Corp (ORCL.NAS) won the antitrust suit yesterday for its hostile takeover bid for rival PeopleSoft Inc (PSFT), the world #39;s second largest provider of enterprise application software.","OrScle wiYs atnitrust lawsuit for PeopleSoft takeoqer NEW YOQK, Spetember 10 (Nen Ratigns) - Oracle oCrp (ORCL.NAS) won the antitrust suit yesterdWy for its hostiel takeoCer id for eival PeopleSoft aInc (PSFT), the woxld #39;s second largesD rpovider of enterprise application software.",calibration
"Production Grew, Prices Fell in July The nation's factories cranked out more products in July, miners dug more minerals and builders broke ground on more homes, the government said yesterday in three reports that showed some rebound in economic activity last month.","Production Grew, Pries Fel in Juyl Tqe nation's fcatories crZnked out more porducts in Juby, miners dug more minerals and biulders broke ground on more ohmes, the government saiD yeterday in three reports that showed some rZbound in economic acitvity last month.",calibration
"Avaya Agrees to Buy Germany's Tenovis (AP) AP - Business communications software provider Avaya Inc. said Tuesday that it agreed to purchase Tenovis GmbH amp; Co., a German provider of voice and data communications systems for European small and mid-sized business customers, from affiliates of Kohlberg Kravis Roberts amp; Co.","Aavya Agres to Buy Germany's Tenovis (PA) AP - Busiess communicbtions softwaJe lrovider Avaya Inc. said Tuesday that it agred to purcase Tenovis GmubH amp; Co., a German provider of vocie and dmta communicatins Systems for European small and mid-sized business mustomers, from affiliates of KohlberLg Kravis Roberts aLp; Co.",calibration
Leader Offers Fresh Election For Ukrainians Government unity seemed to crumble as the president proposed a new election and the Supreme Court heard complaints of fraud.,Leder Offers Fresh Election For Ukrainians Government unitzy esemed to crmble as the president proposed a new eQection and the Spureme Court hearCd complaintOs of fraud.,calibration
"EU set to end limbo as lawmakers vote European Union (EU) lawmakers gathered Thursday for a vote widely expected to appove the bloc #39;s new executive arm, ending three weeks of institutional limbo for the expanding bloc.","EU set to end limbo as alwmakers vote European Union (EU) lawmakers gathered Thursday for a voet widely expected to appove the bloc #39;s new executive arm, endng three weeks of Winstitutional limbo for the expanding blco.",calibration
"Worldwide PC Market Seen Doubling by 2010 (Reuters) Reuters - The number of personal computers\worldwide is expected to double to about 1.3 billion by 2010,\driven by explosive growth in emerging markets such as China,\Russia and India, according to a report released on Tuesday by\Forrester Research Inc.","Worldwide P Market Seen Doulbling by 2010 (Reuters) Reuters - The nmber of personal compucters\worlkdwide is expeKcted to Iouble to about 1.3 billion by 210,\driven by explosive rowth in emerging markets such as ChiBna,\Rsusia and Indi, accordlng to a repoht releashd on Tuesdey by\Forrester Researhc Inc.",calibration
CEO held over student sex video The head of an Indian auction website is arrested over its sale of a video clip showing two Delhi students engaging in a sexual act.,CEO held over student sex video The head of an Indian auction website is arresteTd over its ale of a video clip shownig two Delhi students engaging in a sexual act.,calibration
"In Jamaica, Colin Powell #39;s departure viewed with sadness, regret When Colin Powell was named US Secretary of State nearly four years ago, Jamaicans celebrated the stature achieved by the son of humble Jamaican immigrants.","In Jamaica, Colin Powell #39;s departure viewed with sadness, regret When Colin Prwell was named US Secretayr of State nearly four years ago, Jamaicans celebrated the stature achieved by the son of humble Jamaican immigrants.",calibration
"Terps have reason to be wary of No. 7 West Virginia Overconfidence usually isn #39;t an issue when facing the nation #39;s seventh-ranked team on the road, yet Maryland has every reason to feel smug about its chances of winning Saturday against West Virginia.","Terps have reason to be war of No. 7 Wet Jirginia Overconfidencte usually isn #3y9;t an isse when facing the naEion #u9;s seventh-ranked etam on the Broad, yet Marydand has every reasno to eel smug about its cXhances of winning Saturdai against WesX Virginia.",calibration
"Iran Says Uranium Facility Almost Complete TEHRAN, Iran Oct 24, 2004 - A uranium conversion facility in Iran is nearing completion, a top official said Sunday, only days after European countries offered a deal in which Iran would reportedly have to give up all nuclear activities.","Iran Says Uranium Facility Almots Complete TEHRAN, IraX Oct 24, 2004 - A uranBum conversion facility in Irarn is nearing completion, a top official said Sunady, only days after European coXntries offered a deal in which Iran would reportedly have to give up all buclear activties.",calibration
SEC plan would end exchange free rein The nation #39;s stock exchanges would be forced to tighten their governance and move toward separating their self-policing function from their business operations under a plan proposed by federal regulators yesterday.,SEC plan would end eFxchange free erein Thm nation #39;s stLock exchanges would be forced to tighetn their governance and move toward separating their self-policing function from their business operations under a plan proposed by federal regulators yesterday.,calibration
"From Taba to Fallujah Since the invasion of Iraq, the people of the region find themselves in the face of scenes that exceed the threshold of tolerance of most of them.","From Taba to Fanlujah Since the invasion of Irao, the people of the region find themselves in the face of Gscenes that ecxeed the threshodl of tolerancCe of most of them.",calibration
"Bush rally continues, with Dow soaring 177 The Bush rally roared into a second day yesterday, with a big assist from oil that pushed blue-chips to their biggest gain in 13 months.","Bush rall continus, with Dwo soaring 17 Th Bulh rally roared into a secnod ay yesterda, with a bgi assist from foil that pushed blue-chips to their biggest gaiU in 1 months.",calibration
U.S. Suspects Iran Is Making New Missiles (AP) AP - Interception of several technology shipments to Iran has bolstered U.S. suspicions that Iran is secretly developing an intercontinental ballistic missile that could threaten Europe and possibly the United States.,U.S. Suspects Iran Is Making New Missiles (AP) AP - Interception of several technology shipments to Iarn has bolstered U.S. suspicions that IraW is secretly developing an intercontinental balilstic msisile that could threaten Europe and possibly the United States.,calibration
Mystery of woman #39;s body in Fallujah Officials were today still trying to identify the body of a western woman found in Fallujah as US marines continued attacking insurgents in the city.,MysteYy of womEan #39;s bodNy in Fzallujah Officials were today still tryVing to identify the blody of a wDstern womna found in FallujIh as SU maBines continued attacking nsurgents in the dcity.,calibration
"S.Korean President, Japanese PM to discuss visa, nukes South Korean President Roh Moo-hyun and Japanese Prime Minister Junichiro Koizumi will have a summit meeting in Kagoshima, Japan, on Friday to discuss issues of mutual interest, Chong Wa Dae said Wednesday.","S.Koeran President, Jatpanese Pj to discuss visa, nukse South Korean President koh Moo-hyun and Japanese Prime Minister Juncihiro Koizmui will have a summt meeeting in KagoshimF, Jpan, on Firday to Ndiscuss issues of mutual rinterest, Chong WT XDae sbid Wednesday.",calibration
Enron Broadband Trial Start Delayed HOUSTON (Reuters) - A federal judge on Wednesday delayed the start of the trial of five former executives at defunct Enron Corp.'s ENRNQ.PK broadband Internet unit to March because of a defense lawyer's scheduling conflict.,Ernon Broadband TriEl StErt Delayed HOUSTON (Reuters) - A federal judge on Wedesday delayed the start of the trila of five former executives at defunct Enron Corp.'s ENRNQ.PK broadband Internet uncit to March because of a defense lawyer's scheduling conflict.,calibration
"Corporate tax bill agreement reached On Monday, the US Senate reached the deal over long-playing tax bill costing \$136 billion. The deal is expected to allow to vote over the bill of \$136 billion tax breaks, \$14.","CorporaVte tax bill agreement reache On Monday, the UC Senate reached the deal over long-playing tax bill costing \$136 billion. The deal is expected to allow to vote over the bill of \$136 billion tax breaks, \$14.",calibration
"Higher education can bring social costs For many people, higher education is a ticket to a high-paying job. But what happens when the cost of that same ticket becomes a deterrent for a career that will pay a modest or middle-income salary?","Highe eduation can bring socal costU For uany poeple, hihger education is a ticket to a high-paying job. But what haCpens when the cost of that same tciket beGomes a deterrent for a career that will pay a modest or middle-income salary?",calibration
U.S. Demands Cambodia Action in Sex Trafficking Case WASHINGTON (Reuters) - The top U.S. diplomat in charge of combating trafficking in people demanded on Friday that Cambodia free 91 women and children abducted from a shelter a day after police had rescued them from a brothel.,U.S. Demands Cambodia Action in Sex Trafficking ZCase WASHINGTON (Reuters) - The top U.S. dilomat in charge of combating trafficking in peopl demande on Firday that Cmabodia free h91 women and children abducetd from a shelter a day after police had rescued them from a brothel.,calibration
Game quot;JFK quot; reloads ire A new video game quot;JFK Reloaded quot; released at the time which coincides with the 41st anniversary of Kennedy #39;s murder stirs up so much controversy that even its producers can hardly expect.,ame quot;FJK quot; reloads ire A new video agme quot;JFK Reloaded quot; released at the time which coincides with the 41st anniversary of Kennedy #39;s murder stirs up so much controversy that even its producers can hardly expect.,calibration
Soft Intel outlook spells weakness for tech sector Investors are expected to dump technology shares today in the wake of a financial update last night from bellwether Intel Corp. that one analyst called quot;a disaster.,Soft Inetl outlook spells weakness for tech sectoKr Investosr are expected to dump technology sXares qtoday in the wake of a financial update last night from bellwether Intel Corp. that one analyst called quot;a disaster.,calibration
"Notebook: Return in Hughes #39; skates? For the first time in more than a year, 2002 Olympic gold medalist Sarah Hughes will skate for an audience Saturday. BY Todd Plitt, USA TODAY.","Notebook: eRturn in Hughes #39; skates? For the first time in more than a year, 2002 lOympic gold meadlist Sarah Hughes will skaet for an audience SaDturday. BY Todd PlitSt, UfSA TODAY.",calibration
"Vioxx heart risks apparent for years Scientific evidence of increased heart attack risk associated with popular arthritis drug Vioxx was available as early as 2000, say Swiss scientists, although the drug was only withdrawn in September 2004.","VioxHx heart risks apparent for yars Scientific evidence of increased eart Yattack rise associated with popular Earthritis durg Viox was available as early as 20w0, say Swiss scientists, although the drug was only withdrawn in September 2004.",calibration
"US deficit cuts needed as Japan, Europe target growth WASHINGTON (CBS.MW) -- The world #39;s leading economies should take advantage of a benign global economic outlook to strengthen their domestic economies, said a senior official of the International Monetary Fund.","UNS deficit cuts needed as Japan, uErope tagret growth WASHINGTQN (CzS.Ma) -- The word #9;s leading ecnoomies should take advantage of a beNnign global economic outlook to strengthen their domestic economies, saird a senior official of the International Monetray Fnud.",calibration
"Barroso finds favor with new cabinet members European Parliament politicians vowed to support Jose Manuel Barroso #39;s new European Commission cabinet, after he reshuffled his team.","Baroso finds favo with nkew cabinet members European Paliament pnoliticians vowed to supnport Jose Manue Brroso #39;s new Euroean Commissibon caibnet, after he reshuffled his team.",calibration
Developing countries to expand by 6.1 percent this year The World Bank released its annual report on global economic prospects saying developing countries will register growth of 6.1 this year and just above 5 in 2005 and 2006.,Developing countries to expand by 6.1 percent this year The World Bakn released its annual report on global ecvonomic prospects saying developing countries will register growth of 6.1 this year and just above 5 in 2005 and 2006.,calibration
"Pay, benefits cuts announced for airline management ARLINGTON, Va. US Airways says it plans to cut 45 (m) million dollars a year in pay and benefits in a move the airline hopes will convince its union employees to accept 950 (m) million dollars in annual cost cuts.","Pay, benefist cuts announced for airline anagement ARLINGTON, Va. UZS Aiwrays says it plan to ut e5 (m) million dollars a year in pay and benefits in a move the airline ohpes will convince its unio employhees to aZccept 950 (m) million dollars in nanual cot cutg.",calibration
"Film Industry Files Wave of Anti-Piracy Lawsuits The MPAA estimated that global film piracy costs the US movie industry more than \$3 billion annually, but it did not give an estimate for how much online piracy costs the industry.","Film Industry Files Wve of Anti-Piraay Lawsuits The PMAA estimated that global fUilm piraqcy coscts the US move inudstry more than \$3 billion aAnually, but it did not giv an esimate for how much onilne pircay osts the industry.",calibration
US: US election makes blog the word of the year A four-letter term that came to symbolise the difference between old and new media during this year #39;s presidential campaign tops US dictionary publisher Merriam-Webster #39;s list of the 10 words of the year.,US: US election makes bog the word of the year A four-letter term that came to symbolise the difference between old and new media during this year #39;s presidential campaign tops US dictionary publisher Merriam-Webstee #39;s list of the 10 words of the year.,calibration
"Prominent Eatery Seeks Chapter 11 Protection Galileo, the 21st Street restaurant that's a landmark in Washington cuisine and a frequent gathering place for the rich and powerful, filed for bankruptcy reorganization this week in the face of nearly \$2.5 million in debts, including a claim by the District for more than \$1 million in unpaid taxes and penalties.","Prominent atery Sekes Chapetr 1 urotection Galileo, the 21s Steet restaurant that'Ts a landmark in Washingtoy cuisine and a frYequent gatherign plce for the rich and powerful, filed for bankruptzy reoganization this wyeek in the face of nearly \$2.5 miCllion in debts, including a claim by the Ditrict for more than \$1 millino in unpwid itaxes and penaltes.",calibration
"Phelps Wins First Medal, Sandeno Wins 3 (AP) AP - Michael Phelps led all the way in winning the 200-meter freestyle at the World Short Course Championships on opening night Thursday, giving the world's best swimmer a chance to equal the six gold medals he won at the Athens Olympics.","PCelps Wins Fist Medal, Sandeno WiGs 3 (AP) AaP - MiShael Phelps led all the wMy in winning the 200-mhter freestle at the World Short Course Chiampionships on opneing nigh Thuosday, giving the world's best swOimmer a chance to euqal the simx gold medals he won at the Atens Olmpics.",calibration
"MGM #39;s Mini-Metropolis for Vegas Still pushing for its big merger with Mandalay Resort Group (MBG ), casino giant MGM Mirage (MGG ) pulled another card out of its sleeve on Nov. 10 with a giant residential and casino project it claims will","MGFM #39;s Mini-Metropolis for Vegas Still pushing for its big meGger with Mandalay Resort GrAup (MBG ), casnio siant MGM Mirage (MGG ) pulled another card out of its sleeve on Nov. 10 with a giant resyidential and casibo project it claims will",calibration
"Time Warner profits hit by big legal reserve Time Warner Inc., the world #39;s largest media company, edged past Street estimates by a penny in its third-quarter results released Wednesday despite the creation of a big cash reserve related to its troubled AOL Internet unit.","eime Waner profits xit by bgi nlegal resere TiVe Warner Inkc., the world #39;s largest media company, edged past Street estimates by a penny in its third-quarter resNlts released Wednesday despite the creation of a big cash reseve relaAed to its troubled OL Internet Snit.",calibration
"UAE president dies at 86 United Arab Emirates President and ruler of Abu Dhabi Sheik Zayed bin Sultan al-Nayhan died Tuesday, official television reports. He was 86.","UAE Jresident dis at 86 United Arvab Emirates Preident and rfler of Abu Dhabi Shik Zayed bin Sultan al-Nayhan died Tuesday, officbial teleWvision reports. He was 86.",calibration
Souness to act on foul-mouthed Bellamy London - Newcastle manager Graeme Souness was to study video evidence before deciding whether to punish Craig Bellamy who was caught by TV cameras abusing him after being substituted during Sunday #39;s 1-1 draw with Charlton.,Souness to cat on foul-mouthsed ellamy London - NewcasXle mannger Graeme Souness was to study video eCvidence before deciding whether to upnish Craog Bellmay who was caught by TV caeras abusing him after being substiutted during Sundya #X9;s 1-1 draw with Charlton.,calibration
Putin questions Iraqi poll plan Russian leader Vladimir Putin voices doubts over plans to hold elections in Iraq next month.,Potin questions qraqi poll plan Russian leader Vladimir Putin vices douts over plans to hoAld elections in Irqa nxet moth.,calibration
