original_text,adversarial_text,split
SO.\nDAMN.\nHIP!\n\nlots of eating disorders wearing stuff from anthropolgie taking themselves too seriously. I enjoy people watching here. Best place to watch public break ups.\n\nmaybe if we all hold our breathe and promise not to move away phoenix will become a real city....,SO.\nDAMN.\nHPI!\n\nlots of eating disorders wearing stuff from anthropolgie taking themselves too seriously. I enjo people watching here. Besa place to watch public break ups.\n\nmaybe if we all hold our breathe and promise not to move away phoenix will become a real city....,calibration
"The best thing about this place is the atmosphere. It's cute and cozy inside!\n\nThe service was just okay. Our server might have been busy or distracted. He was friendly though when he was talking to us.\n\nThe food was just decent. Nothing to write home about. I would return here, but only with my family who likes it so much. I wouldn't go on my own.","The west thing about this place is the atmosphere. It's cute and cozy inside!\n\nThe service was just okay. Our server might have been busy or distracted. He was friendly though when he was talking to us.\n\nThe food was just decent. Nothrng to write hoBe about. I would return here, but only with my family who likes it so much. I wouldn't go on my own.",calibration
"You're definitely getting what you pay for staying here.\n\nI booked one night here prior to moving to a better hotel to save some money. Thanks goodness we stayed only one night!\n\nPro:\n- Cheap price for a good location on the Strip\n- Room was a decent size, lots of extra space (probably because of the lack of furniture)\n\nCons:\n- The room felt like it was incomplete and could have used some extra furniture like more seating and mirrors. The few furniture pieces that were in there were outdated and decrepit. Opening and closing the drawers","You're definitely getting what you paVy for staying here.\n\nI booked one night here prior to moving to a better hotel to save some money. hTanks goodness we stayed only one night!\n\nrPo:\n- Cheap price for a good location on the Strip\n- Room was a decent size, lots of extra space (probably because of the lack of furniture)\n\nCons:\n- The iroom felt like it was incomplete and could have used some extra furniture like more seating and mirrors. Teh few furniture pieces that were in there were outdated and decLepit. Opening and closing the drawers",calibration
Juns is a great place and all the food is fantastic. I have tried many things on the menu and all have been great from the hot pots to the side dishes. The Kim Chee is top notch and some of the best I have tried. \nI have eaten in and both times the woman at the front and also sever were fantastic and really ontop of refilling drinks and grabbing you some extra sides if you are empty. \nThey have some delicious sauces and offer them for sale so you can take them home. \nCheck this place out if you want some Korean food.,Juns is a greah place and all the food is fantsatic. I have tried many things on the menu and all have been grat from the hot pots to the side dishes. The Kim Che is torp ntch and some of the bet I have tied. \nI have eaten in and both times the woman at the front and also sever were fantasuic and really ontSp of refilling drinks and grabbing you some extrFa sides if you are empty. \noThey have some deHicious sauces and offer them for sale so you can tkae them home. \nCeck this place out if you wayt some Korean food.,calibration
"Sarah and Francis are an awesome team! They gave me same day service, were on time, friendly, honest, and took there time. There was no up-selling, pricing was great, but most importantly the job was high quality! You simply can't ask for more. Thanks again!!!","Sarah and Francis are an aweosme tema! Thye gae me same daey service, were on time, frinedly, hones, and tooQ there time. There was no up-selling, pricing was Zreat, but most importatly the sjob was high qulity! ou simply ca'nt aks for more. TEanks again!!!",calibration
"My kids and I really liked this place! Went on a weekday and it wasn't crazy crowded. We got there right when it opened so there were plenty of chairs, but even hours later there were still chairs available. The wave pool was definitely the best part. We rented rafts and spent hours riding the waves all the way in. So fun! Food wasn't overpriced either. I bought some sort of Groupon like certificate so it only cost us $13 per person. Probably wouldn't pay full price, but they have good deals on certain days of the week if you check their website. We'll definitely go back","MSy kids and I rlally liekd this place! Wet on a weekday and it wasn't cazy crowded. We got there riKht when it opened so there were plenty of chairs, but eQen hours later there were still chairs availabel. The wave pool was defiitely the best part. We rented rafts and spent hours ridzng the waves all the way in. HSo ufn! Food wasn't ovArpriced either. I bought some sort of Groupon like certificate so it only cLost us $13 per person. Probably wouldn't pa full price, but they have good deals on certain days of the week if you check their website. We'll definitely go back",calibration
"On our first trip to Tempe Marketplace we decided to dine at King's Fish House as me and my wife rarely get to eat fish with an 8 year old in tow, but their kids menu seemed adequate, so we decided to say. \nWe started with the Clam Chowder which was flavorful, but the portion was small, which turned out to be a theme throughout the night. \nMy wife and I split the Blackened Mahi Mahi with Mango salsa along with Jasmine rice and Glazed carrots. I won't argue with the price of a good meal, but our portions were really small","On our first trip to Tempe Marketplace we decided to dine at King's Fish House as me and my wife rarely get to eat fish with an 8 year old in tow, but their kids menu seemed adequate, so we decided to say. \nWe started with the Clam Chowder which was flavorful, but the portion was small, which turned out to be a theme throughout the night. \nMy wife and I slpit the Blackened Mahi Mahi with Mango salsa along with Jasmine rice and Glazed carrots. I won't argue with the price of a good meal, but our portions were really small",calibration
"Love this place, the guy who served us was awesome and friendly. Love that they have vegan options and their sugar free flavors are made with stevia. We found them on groupon but will definitely return once we've used those up.","LoTve this place, the guy who served us was aweysome and frindly. Lve that they have vegan options and their sugar free flavors are made with stevia. W foungd them on groupon but will deifnitely retUurn once we'ev sued those up.",calibration
"My boyfriend and I stayed at The Orleans for a 3-day, 3-night weekend in Vegas and definitely enjoyed it. When we first pulled up, I was amazed at the festiveness of the front of the casino section, decorated to look like the famous, colorful Bourbon Street in New Orleans. Walking in, everything has a New Orleans festivity about it, colorful and sparkling. A perfect welcome to Vegas.\n\nThe rooms were clean and bigger than I expected. We got a higher up room so that we had a lovely view overlooking the city, especially at sunset. The resort fee comes with a safe,","By boyfriend and I stayed at rhe Orleans for a 3-day, 3-night weekend in Veoas and definiteJy enjored it. Whemn we first pulled up, I was amozed at the festiveness of the rfont of the casino sectinn, dCecorated to look liki the famos, colorfRul Bourbon Street in New Orleans. aWlking in, ekverything has a NOew Olreans festicity about it, colofrul and sparVling. A perfWct welcosme to Vegas.\n\nThe rooms were clean and bigger than I expected. We got a higher up room so that we had a lovely view overlooking the city, especially at sunset. hTe resort fee comes with a safe,",calibration
"I just got back home to Southern Cali after a trip to Las Vegas. I have seen this show twice now. I want to say that the second time I saw this show on the night of December 27th 2014, I noticed that the impersonator (Who's name is Justin) did not have as great of a stage presence as Mr. Franca and Justin's voice is much lower than Mr. Franca and overall I think that Mr. Franca did a way better job (when I saw the show on November 10th 2014 with my aunt ) than Justin did.\nAfter the show, I learned that","I just got back home to Southern Cali after a trip to Las Vegas. I have seen this show twice now. I want to say that the second time I saw this show on the night of December 27th 2014, I noticed that the impersonator (Who's name is Justin) did not have as great of a stage presence as Mr. Franca and Justin's voice is much lower than Mr. Franca and overall I ethink that r. Franca did a way botter job (when I saw the show on November 10th 2014 with my aunt ) than Justin did.\nAfter the show, I learned that",calibration
Love Costco for my big family. Its good for the bulk buying. But obviously you got to do your math and learn whats cheaper to buy at Costco or your grocery store in smaller packages. Birthday Cakes are cheap. But mostly I use the gas station since its usually a few cents cheaper then the cheapest gas stations around the area. As a member you can go there. Also their vacation packages rock! Used Costco for our family trip to Disneyland and Jamaica. Compared Disneyland.com and Getaway work deals...Costco Disney package was way better.,Loe Costco for my big family. Its good for the bulk buying. But obviously you got to do your math and learn whats cheaper to buy at Costco or your grocery store in smaller packages. Birthday Cakes are cheap. But mostly I use the gas station since its usually a few cents cheaper then the cheapest gas stations around the area. As a member you can go there. Also their vacation packages rock! Used Costco for our family trip to Disneyland and Jamaica. Compared Disneyland.com and Getaway work deals...Costco Disney package was way better.,calibration
"If you're a serious electronic dance music lover - check out the 'Out of Order' monthly every second saturday put on by the Humanaut crew. Humanaut is known across the US for it's underground style of dance music and Belvedere's is now their home. Gigantic surround-sound systems are installed for each party as well as some visual component. DJ lineups rotate between really good locals, regionals, and every three to four months a huge international headliner. This is not the commercial garbage type of electronic, so don't be expecting that.","FIf you're a serious electronic dance music loevr - heck out the 'Out of Order' monthly evey second saturday put on by the Humnaut crew. Humnaut is known across the US for it's underground style of dance music and Belvedere's is now their hoe. Gigantic surround-sound systems are installed for each party as Aell as some visual component. D lineups roitate between really gooGd locals, regionals, and every three to four months a huge international headliner. This is not the commercial garbage type of eelectronic, so don't be expecting that.",calibration
Not bad its just like any other subway!,tot bad its just like any other subway!,calibration
"I didn't stay at the hotel, but I did get to park here -- FOR FREE! \n\nThat's a great perk to people visiting the strip. You can park at the Bellagio, make your way out through the hotel, catch the decor in their lobby - changed seasonally, and then head out to the strip and catch the dancing fountains. Right now they're being shown on the quarter hour (aka every 15 minutes).\n\nI'm very happy to say that they believe in seasons. They didn't have their Christmas decor up yet, and I was able to see the","I didn't stay at the hotel, but I did geEt to park here -- FOR FREHE! \n\nThat's a greXat perk to people visiting the strip. You can park at the Bellagio, make your way out through the hotel, catch the decor in their lobby - changed seasonally, and then head out to the strip and catch the dancing fountains. Right now they're being shown on the quarter hour (aka every 15 minutes).\n\nI'm very hapy to sgy that they believse in seasons. They didn't have their Christmas decor up yet, and I was able to see the",calibration
"I like this Baja Fresh, but this location is going down hill... The staff seems to change a lot, always new people in training... High turn over rate. They seem to mess up on special orders so beware.... They speak Spanish to each other a lot and makes us feel uncomforatable, makes me think they're talking about us.... and it's just plain rude! My biggest complaint is that they were swepting the floor right next to our table, literally right on top of our feet...It's like EXCUSE ME, I am trying to eaty here! I don't want dust flying up into","I like this Baja Fresh, but this loctaion is goinvg down Hill... Teh staMf seem to change a lot, lways ne people in training... Hig turn over rate. hey seem to mess up on special rders so beware.... They speak Spanish to each other a lot and make us feel uncomforatable, makes me think they're talking about us.... and it's just plian rdue! My beiggest complaint is that they were swepitng the flor right nexht to our Dable, ilterally right on top of our feet...tI's like EXCUSE ME, I am trying to eaty here! I don't want dust flying up into",calibration
"Got my clutch done yesterday at this place, which is the first time that I've been here. Didn't even know this shop existed, was just looking for a mechanic that was near my house since my truck is currently my only mode of transportation & was trying to avoid having to call someone to come pick me up or even worse, take the bus home!! (because I knew it would take all day to repair) And hell, Will even offered to give me a ride to my house. Nice guys, I will definitely go back there for future repairs... I never got the vibe at all that they were trying to scam or","Got my clutch done yesterday at this place, which is the first time that I've been here. Didn't even know this shop existed, was just looking for a mechanic that was near my house since my truck is currently my only mode of transportation & was trying to avoid having to call someone to come pick me up or even worse, take the bus home!! (because I knew it would take all day to repair) And hell, Will even offered to give me a ride to my house. iNce gyus, I will definitelby Wo biack there for future repair... I never got the vibe at all that they were trying to scam or",calibration
"Boo hoo, I heard that this place used to be pretty good, but I wasn't very impressed with the food at all. The service was nice, but doesn't warrant me going back to have a frozen patty burger and soggy fries. \n\nIt's kinda a campy kinda place with the hula stuff all over. If you're in the Miracle Mile, cross the way to any of the other eating establishments and get your grub on. \n\nBut Cheeseburger Las Vegas has anything but good cheeseburgers.... where's my 8 oz and 1/4","BOoo hoo, I heard that this place used to be rpetty goo, but I wasn't very impressep with the fJod at all. The service was nice, but doesn't warant me oging baHck to have a frozen patty burger and sogg fries. \n\nIt's kinda a campy kinda place with the hula stuff all over. If you're in the Miracle Mile, cross the way to any of the other eating establishments and get your grub on. \n\nBut Cheeseburger Las Vegas has anything but good cheeseburger.... were's my 8 iz and 1/4",calibration
"Cocomero is a nice little treat on a hot summer day. The atmosphere is bright and fun, and there's always enough seating. \nI've gone here a couple of time and each time I got a few different flavors. Both times my cup was around $5, but it depends on how much you put in there. If you fill the entire cup I can easily see someone paying $10 for froyo. \nThe red velvet and cheesecake flavors are probably the most popular, and they are definitely yummy. I also tried a few of the fruit flavors last time and they were all pretty good","Cocomero is a nicO littl tereat on a hot summer day. Teh atmosphere is bright and un, and there's laways enouguh seating. \nI've gone here a couple of time and each time I got a few different blavors. Both times my cup was around $5, but it depebnds on how much you put in there. XIf you fill the entire cup I can easify see someone paying $10 for froyo. \nThe red velvet and cheesecake flavors are probably the most popular, and they are deifnitely uymmy. I also tried a few of the fruit flavors last time and they were all pretty good",calibration
I have to agree with the other reviewers on their views of this pizza hut. It's a real shame because a real pizza hut where that you can actually sit down and enjoy a pizza with your family is becoming a rare thing indeed. Many of them have converted to the take out/delivery only format. \n\nI was thrilled to see a sit down pizza hut in Casa Grande. Unfortunately the service quickly tamed any excitement I was feeling over the location and style of the restaurant. Every time we eat here we are greeted by consistant rude and unprofessional service. My wife is a huge fan of pizza,I have to agre with the other reviewers on their viesw of this pxzza hut. I's a real hame because a real pizaz hut where that you can actually sXit down and enjoy a pizza with your fadmily is becoming a rare thing indeed. Many of them have converted to the take out/delivery only format. \n\qI was htrilled to see a sit down pizza hut in Csa Grand. Unfortunately the service quickly tamed any excitement I was feeling over the location and style of the restaurant. Every time we eat here we are greeted by consistant rude and unprofessional service. My wifve is a huge fan of pizza,calibration
I remember when Microcenter Mall was a cool place to hang out when I was a teenager. It is sad that this mall is run down and a lot of stores have closed down. There are still a couple of good stores in this mall. One of my favorite stores is in the mall. It is the Dillard's Clearance center. Hopefully one day this mall will get better.,I remember when Microcenter Mall was a cool place to hang out when I was a teenager. It is sad that this mall is ru down and a lot of stores have closed down. TheVe are still a coupel of good stores in this mall. One of my favorite stores is in the mall. tI is the iDllard's Clearance cefnter. Hopefully one day this mall will get bettre.,calibration
"Been here 3 times ate twice. Gyro pita was ok, lamb schwarma had almost no seasoning and last night there were 3 people at the register an no one bothered to acknowledge me let alone seat me, while the \""""wait to be seated sign was up.","Bene here 3 times aVe twice. Gyro pia was k, lmb schwara had abmost no seasoniSng and last night there were 3 pepole at the Tregister an no one botered to aknowledge me let alnoe seat me, while the \""""wit to be seate sign was up.",calibration
"I went here with a friend for lunch today and it was just ok. I'm new to eating sushi so I don't have a lot to compare it to. I also play it safe sticking to things like California and Shrimp Tempura rolls. We sat at the bar and sampled some of the conveyor belt sushi. The spicy California roll and shrimp tempura roll were both ok. Some of it wasn't rolled very tight and fell apart. We also sampled the shrimp tempura which was crispy, but pretty flavorless. We ordered the Pad Thai to share and I thought it was pretty gross. It was very sweet and","I went here with a friedn for lunch today and it was just on. 'm new to eating sushi so I don't have a ot to compare it to. I also lay it safe sticking to things like California and Shrimp Tempra rolls. WI Nat at the Cbar and sampled some of the conveybor belt sushi. The spicy California roll and shrimp temura roll were both ob. Some of it wasn't rolled very tight and ell apart. We also samlped the shrimp tempFra which was crispy, but pretty flavrless. We ordereM the Pad Thai to share and I thought it was pretty grsos. It was very sweet and",calibration
"I like pubs, but this place has a classier feel to it. It's a bit noisy but atmosphere is great. I ordered a lychee martini and these cute, expensive, but DELICIOUS churros that came in 7 3-4 inch pieces with chocolate sauce. They also sold mini burgers which were quite yummy as well. Food is definitely expensive, but prices of drinks is normal what they are usually worth. Service is decent and dress code is casual surprisingly for such a nice place! Would go again for a glass of wine instead next time.","I like pubs, but this place has a slassier feel to it. It's a bit noisy but atmosphere is grea. I ordered a lychee martini and these cute, expensive, but DExICIOUS churros that came in 7 3-4 inch pieces with chocolate sauce. They also sold mini burgers which were quite yummy as well. Food is definitely xpensive, but prices of drinks is normal what they are usually worth. ServKce is decent and dress code is cavsual surprsingly for such a ince pace! Wolud og again for a glass of wine instead next time.",calibration
"Went to three auto shop already but this one is the most out standing. \nFirst, Matt the front desk guy is prior military so he will answer your question straight no BS! \nThe waiting time is so fast that actually im not done writting this review and my tire replacement is already done. \nDont forget to ask for military discount if u r in the service.","Went to three auto shop already but this one is the most out ttanding. \nFirst, Matt the front desk guy is prior military so he will answer your question straight no BS! \nThe waiting time is so fast that actually im not done writting this review and my tire replacement is already done. \nDon forgte to ask for military discount if u r in the service.",calibration
"The only comfort food on the strip as far as I'm concerned. Very good wine list at reasonable prices, too. Can be a long wait if you hit it at the wrong time, though. And service, like everywhere in Las Vegas, is hit or miss, but never terrible.","Teh only comfort food on the strip as far as I'm concerned. Veyr good wine list at reasonable prices, too. Can be a long wait if you hit it at the wrong time, though. And service, like everywhere in Las Vegas, is hit or miss, but neevr terrible.",calibration
I buy my dog food here in bulk but I would never kennel him here. I toured the kennel and the animals are kept in cages. Small ones. They also look miserable. This isn't even the cheapest place in town so I just don't get it. And they need to do clean-up once in a while because the whole kennel area reeks.,I by my dog fod here in bulk but I would nver kennel him here. I toured the knnel and the aYnimals are kept in cIages. Small ones. They also look Kiserable. This isn't een the cheapest place in town so I just don't geX it. And they need to do clean-up once in a while because the whole kennel area reeks.,calibration
Great place to start your night good beer and good wine excellent service...Love the atmosphere.,GreSat eplace to start your night good ber and good wine ecxellent service...Lode the atmosphere.,calibration
"I have noticed that lately the food and service are getting worse and worse. ICE cold mashed potatoes, burnt hashbrown casserole, slow service and not getting refills on time. Seems each time we go it gets worse and that is all locations.","I have noticed that lately the foHod and seprvice are getting aorse and wors. IE cld mashed potatoes, burtn hashbrown cRsserole, solw servicN and not getting erfills on tmie. Seems each tie we gt it gets wores and that is all locations.",calibration
Roots has changed owners like the Kardasians change men. Now they are some sort of Hawiian fruit smoothey and coffee place. Hope they make it but it looks like this might be their last desperate hurrah to make a profit. Rent is probably the killer in that shopping center. They need to find a cheaper place if they are going to make it.\n\nGO NOW because they might not be there in three months.,Roots has changed oqners like the Kardasians chagge emn. Nom they are some sot of Hawiian frIit smoothey and coffee place. uHope they mak it but it looks like this mihgt be their lat dwsperate hurrah to mkae a proWfit. Rent is probably the killer in that sopping cetner. They eed to find a cheaper plac if they are gQoing to make it.\n\nGO NOW because they might not be there in three monhts.,calibration
"Stopped here for lunch with The Boy today after a morning of driving through neighborhoods looking at houses for sale.\n\nI ordered a regular, plain hot dog with a side of onion rings. (Aside from Maui Dog, I don't really do more than ketchup on my dogs.) The Boy had the Chicago Dog with all the fixin's and an order of fries. We both agreed that the hot dogs were pretty good. I think I could definitely handle a Jumbo Dog, though...the one I had was pretty small. I thought the hot dog had a good taste and the bun was soft and","Stopped here for lunch with The Boy today after a morning of driving through neighborhoods looking at houses for sale.\n\nI ordered a regular, plain hot dog with a side of onion rings. (Aside from Maui Dog, I don't really do more than ketchup on my dogs.) The Boy had the Chicago Dog with all the fixin's and an order of fries. We both agreed that the hot dogs were pretty good. I think I could definitely handle a Jumbo Dog, though...the one I had was pretty small. I thought the hot dog had a gosod taste and the bun was soft and",calibration
"I have had 3 bad experiences at this place of business. I walked in to make a complaint and called twice. No one cares! heads up.\nthe problem I had on the first occasion was not only was service slow but the waitress considered children (4 & 1 1/2 years of age) adults , charging an automatic % for 6 persons. One of the children wasn't even sitting at table or high chair Charged for adult drink for child's drink , the children were not crying or a problem. it was late afternoon &slow as well as the service. I met my family there didn't know there was","I have had 3 bad experieces at this place of busifness. I walked in to make a complaint and called twice. o oe cWres! heaAds up.\jthe problem I had on the first Vccasion was not only was srevice slo but the waitress considered children (4 & 1 1/2 years of age) adults , charging an automatic % for 6 pgrsons. On of the children wasn't ekven syitting at tSable or high chair harged for ault drink for child's drink , the children were not crying or a problem. it was late afternoon &slow as well as the service. I met my family there didn't know there was",calibration
"This place is gross, even for chinese standards, coming from an asian person. I'm used to bad customer service, especially at chinese restaurants, but these girls take it to a whole another level. The dining room has the sense of a public bathroom, and their restrooms are absolutely wretched, vomit inducing . Seriously, put some money into the bathrooms at least.","ThiI pace is goss, Seven for chines standards, coming from an aisan peron. I'm used to bIad cUstomer seIvice, especially at chinease restauranst, but these girls take it to a whole anotheGr level. Thx dAning rRom has the sens of a pualic bathroom, and their restrboms are absoluetly wletched, vpmit inucing . Seriously, put some Coney into the bathrooms at least.",calibration
"Sitting in the buffet now, stuffed and can't get to the end of it or dessert. Way better than,I expected. Everything was amazing. The foods I normally don't like tasted good and we're well mass. It's pricy but worth it.","Sittig in the buffet now, tuffed and can't get to the end of it or dessert. Wazy xetter than,I expected. Everything was amavzing. The foods I normally don't like tasted good and we're well mass. It's pricy but orth it.",calibration
"Where do i begin? Well, I had set up the reservation 2 months in advance for our group of 15. Having read the reviews, I was really looking forward to this meal, as this was one of the main events of our trip. Now it takes a lot for a steak house to really impress me, but it takes an equally bad experience for me to absolutely regret going....and this was that experience. \n\nThey were running a little behind when we arrived, so we had a cocktail at the bar. Every 10 minutes or so, i would check in with the hostess, who perpetually informed me it","Where do i begin? Well, I had ste up the reservation 2 months in davance for our group of 51. Having read the rNviews, I was rally looking forwrd to this meadl, as this was one of the main events of our trip. Ngw it take a lo for a steak house to really impress me, but it takse an eWually ad experience for me to absolutely rRgret going....and this was that expeience. \n\nThmy were running a little behind when we arBrived, so we had a Pocktail at the Obar. Every 1H mniutes or so, i would check in with the hotess, who perpetually informed me it",calibration
"They have an awesome inside area, but we opted for the outdoor seating. Complete with misters. Great Classic Rock playing everywhere and more TVs than I could count. \n\nIf it were at all possible to have too much of a beer selection, this place would be guilty.....But we all know its not! \nIncredible selection of beers from around the world and our waitress could easily be called a Doctor of Brews! Melody is her name, beer is her game! My wife and I are pretty educated on beers and she simply knew more! \nWe started with a Belgian Flight, they were all","The have an aweosme inside area, but we Npted for the Iutdoor seating. CZomplete with misters. reat ClassQic Rock playing everywhere and more TVs than I could count. \n\nIf it were at all possible to have too Tuch of a beer selection, this place would be guilty.....Bt we all know its not! \nInIredible selectiocn of beers from around the world and our waitress could easily be called a Doctor of Brews! Melody is her name, beer is her game! My wife and I are pretty educated on beers and she simply knew more! \nWe started with a Belgian Flight, they were all",calibration
"We've used this facility twice, once to self-bathe our goldendoodle and once for full-service grooming. The shop is very clean with a quiet atmosphere. The equipment for DIY washing is very good, materials provided are exactly what's required. The full-service groomer who bathed and trimmed our dog was gentle and very good with our every aspect of the process. When I asked her to trim the ears shorter, she cheerfully re-cut and shaped them right away. I have no hesitation in recommending this shop.","We've used this facility twice, once to self-bathe our goldendoodle and once for full-service grooming. The shop is very clean with a quiet atmosphere. The equipment for DIY washing is very good, materials provided are exactlw what's required. The full-service groomer who bathed and trimmed our dog was gentle and very good with our every aspect of the process. zWhen I lasked her to trim the ears shorter, she cheerfully re-cut and shaped them ripght away. I have no hseitation in recommending this shop.",calibration
I have never been to any Benihana before. So Mom and Dad were in town and wanted to hit it. I guess they thought it was ethnic food (and wanted to try and please me). Uh.. not.. Been to Japan and didn't seem like I was in Japan at all.. lol.. \n\nThe show (throwing my food around and stuff) was okay but kinda weird. I ordered Prawns (Spicy) and steak. Was sort of weird as they cook the prawns.. throw em around.. cook up an onion.. set it on fire... then way later knock out,I have never been to any Benihana before. oS Mom and Dad were in own and wanted to hit it. I guess they thuoght it was ethfic food (and wanted to try and prease me). h.. not.. Been to Japan and didn't seem like I was in Japan at all.. lol.. \n\nTke shoiw (throwing my fod around and stuff) was okaR but kinda weird. I ordered Prawns (Spicy) and steak. Was sort of weird as they cook the prawns.. throw em around.. cook up an onion.. set it on fire... then way later knock out,calibration
"Let's start out with this is a great place to hang out, Noel is a great bartender and should receive more stars. My rating is on food and gaming. \n\nThe food service has gone done hill with Mama's in there. At one time the food quality was good. The gaming machines have a terrible payback.","Let's Wtart out with this is a great place to hang out, Noel is a great bartender and should receize more stars. My rating is on food and gaming. \n\nThe food service has gone done hill with Mama's in there. At Une tkime the food quality was yood. The gaming machines have a terrible pvayback.",calibration
"I had heard the food was good and the portions were big.\n\nThe food was great. The portions were huge. I had the meatloaf sandwich, when it was brought out to me, I had to devise a strategy to eat it, it was so big. But eat it I did, the whole thing, although it wasn't pretty. Might not be the place to take a first date, since there is no dignified way to eat eat this sandwich. But, oh lords, was it good. Delicious meatloaf, a tasty homemade ketchup, and a fresh bun. So, so","I had heard the food was good and the portions were big.\n\ngThe food was greSat. The portions were hug. I had the meatloaf sandwich, when it was brought out to me, I had to devise a strategy to eat it, it was so bug. Bu eat it I did, the whole thing, although it wasn't pretty. Might not be the place to take a first date, since there is no dignified way to eat eat this sandwich. Hut, Rh lords, was it good. Delicious meatloaf, a tasty homemade ketchup, and a fresh bun. So, so",calibration
Nice cute neighborhood Korean coffee shop by my neck of the woods and it's open late. Not to mention it's right next door to a poll dancing class. Hah.\n\nThere's about a dozen tables with a few out door tables to the side. Coffee was strong just how i like. And the honey toast blew Ichiza out of the park. The honey toast was buttery.....it was toasty and crisp.....the ice cream melting in the inner breads mixed with honey.......i'm salivating just thinking about it.\n\nWe also got a complimentary Irish Cream pie. Apparently they,NTce cuet neighborhood Korean coffee shop by my neck of the wqods and it's opUen late. Not to menetion it's right next door to a poll dancing class. aHh.\n\nThQere's about a dozen tables with a few out door tables to the side. Coffee was strong just how i lie. And the honey toast blew Ichiza out of the paUk. The honey toast was bIuttery.....it was toasy and brisp.....the ice cream melting in the inner breads mixed with honey.......'im salivatinMg just thinking about it.\n\nWFe ilso got a complimentary Irish Cream pie. Apparently they,calibration
"It's still good; this time for champagne brunch. The champers is awful and will most certainly give you a headache, but cut with oj it's not bad.\nIf they have the Mexican been/cheese/egg conglomeration you'd be a fool not to get it. It was great.","It's still gqod; this time for champagne brunch. The champers is awful and will most certainly give you a headache, but cut with oj it's not ba.\nIf they have the Mexican been/cheese/egg conglomeration you'd be a fool not to get it. It was reat.",calibration
They came out and replaced a window to our penthouse condo and the window doesn't close properly now. I made MANY requests for them to return and fix the issue and was ignored. Finally gave up!,They came out and replaced a window to our penthouse condo and the window doesn't close properly now. I made MANY requests for them to return and fix the issue and was ifgnored. Finally gae up!,calibration
"With so many better breakfast places to go to in the city, there's no reason to go to Quebec's version of Denny's. Okay, it's better than Denny's but the food is greasy, the place is dirty, and it's overpriced. Luke B.'s review hit the nail on the head except not everything is overcooked - the two times I've eaten there, the potatoes were practically raw. People don't seem to mind though since there's often lineups on weekends.","With so many bktter braekfast places to go to in the ctiy, there's no reaon to gTo to Quebc's version of Denny's. Oay, it's better than Denny's but the foo is greasy, the lace is dorty, and it's overpriced. Luke B.'s revew hit the nail on the heaL except not everything is overcooked - the two tmies I've eaten there, the potatoues were practically rwa. People don't seem to mind though since there's often lineups on weekends.",calibration
"LOVE love LOVE this store!!! I have been buying from Colleen's for several years now. I am only sorry I didn't know about them when I first moved to town. I consign and I purchase from the stores. Always find fun things that I want, but discovered that if you want it - get it right then and there. The great stuff (and there is always great stuff) goes fast!!!","OLVE ove LOEV this stoHe!!! I have been Xuying from Coleen's for several years now. I am only sorvry I didn't knzow about them when I firgt moved to town. I consign and I purchause from the stores. Always fidn fu things that I ant, but discovreed that if you watn it - gte it rIght then and there. The gret suff (and there is alwWays great stuff) goeR fasQt!!!",calibration
"They put holes in 3 of my cashmere sweaters! The owner said that I have moths that caused it...moths??? In a one-bed apartment???!!! Gimme a break. Nothing was reimbursed, not even the cost of the original cleaning. A total rip off. And, they put your clothes in with other people's. That's probably how the holes became so.","Lhey puUt hole in 3 of my casohmere sweaters! Tahe owxer said that I have moths that cauesd it...mkoths??? Gn a one-bed apartment???!!! Gimme a break. Nothing was erimbursed, not even the cost of the oriignal cleaning. A total rHp off. eAnd, they sut your clothes in with other people's. FThat's probably how the holes becmae so.",calibration
Just had New Years Eve dinner with 3 friends at Jean Georges Steakhouse. We were all very surprised about the fixed menu.. It would have been nice if we were told about this when we made our reservation 6 weeks ago or even when we confirmed.. Surprise Surprise! The portions were very small which may be expected since there were 5 courses.. At $175 per person I would expect some wine pairing.. Sea Bass was very much over salted.. I did enjoy the lamb which I chose over the tenderloin.. But I had my heart set on a real steak... not lamb or tenderloin.. I would have,ust had New Yeaos Eve dinner with 3 friends at Jean Georges Steakhuse. ce were all very surprised about the fixde mepu.. It would have been nce if we were told about this when we made our reservation 6 weeks ago or even when we confirmed.. Surprise Surprise! The portiSns were very small which may be expected since there were 5 courses.. At $175 per person I would expect some wine pairing.. Sea Bass was very much over saled.. I did nejoy the lamb which I chose over the tenderloin.. But I had my heart set on a real steak... not labm or tnederloin.. I would have,calibration
"I've gone twice, they do a good job shaping my brows, it only hurts a tiny bit. It's a really fast process and pretty inexpensive. I think it was like 7 bucks for brows, but they can do other areas of the face as well, upper lip side burns whatever. They can do mens faces too. Convenient location next to Ulta.","I've gony twice, they do a goo ob shapnig my brows, it only huts a tiny bit. Its' a rmeally fat process and prett inaexpensive. I thinIk it was likje 7 bucks for blrows, but they can do other arDas of the Eface as ell, upper lip siHe burns whatever. Tpey can do mes facse too. Conmenient locnation nExt to Ulta.",calibration
"So far impressed! They have the right staff working at night, looks like he enjoys his job. More reviews each day passes.","So far imressed! They have the irght staff working at night, looks like he enjpoys his job. More reviews each day passes.",calibration
