original_text,adversarial_text,split
"I went because I won free tickets. However, after going this year I feel bad for anyone that actually pays to get it. Everything is outrageously priced, parking is ridiculous. You have to park a half mile away and walk to the festival. They have shuttles but they are either mini cars or golf carts and only could carry a couple of people at a time. Oh, its also $6 to park!! Parking should be FREE AT THIS EVENT. \nBeers were 6 bucks and you needed tickets. If you like Irish music than I guess this might be your forte. It was either too hot or","me disappeared because I won liberty coupons. However, after leaving this year me feeling bad for someone that admittedly salaried to get it. Aii is appallingly prices, parking is nonsense. You have to gardens a midway mile away and walk to the festival. They have shuttles but they are either mini car or golf carts and only wo wear a couple of volk at a time. Oh, its also $6 to gardens!! Parking should be FREE AT THIS EVENTS. \nBeers were 6 bullets and you needs tickets. If you adore Irish music than I devine this probability be your forte. He was either too hot or",calibration
"Great prices on refill for soda (under $1) and they have both PEPSI and coke products, so thats a good thing, and took some extra lids as the lids here for the fountain cups are very good! Not the cheap crap you get at a lot of places. \nThe gas prices seem on par with other places around here, and the customer service is real good.\nThis will be my place to go to while Im at the Worldmark resort here!","Prodigious fees on filler for soda (under $1) and they have both PEPSI and coke commodity, so thats a good ding, and took some extra lids as the ceilings here for the fountain cups are very decent! Not the cheap shit you get at a lot of premises. \nThe gas prices seem on fer with other premises around here, and the consumers department is factual good.\nThis will be my place to budge to while Im at the Worldmark resort here!",calibration
"So, I went back again, 'cause some friends wanted to go.\nSame problems. I ordered AYCE, and they ordered off the menu.\n\nAYCE used to include drinks and desert.\nNow there is an upcharge for both - even the basic mochi ice-cream is extra.\n\nAll of my friends food on the table and eaten before I got my first round of sushi, even though we ordered at the same time. \n\nThe rolls were fine, but nigiri was not very good - especially the yellowtail (usually my favorite","So, I went back again, 'raison some friends wanted to go.\nSame questions. me tasked AYCE, and they ordered off the way.\n\nAYCE utilizes to include drinks and desert.\nNow there is an upcharge for both - yet the basic mochi ice-cream is extra.\n\nAll of my pals food on the table and devoured before I got my first round of sushi, even though we ordered at the same time. \n\nThe rolls were gorgeous, but nigiri was not very decent - especially the yellowtail (generally my favorite",calibration
"Felt like it's a three star place, but downgrade because everyone else is overrating it.\n\nCame here for lunch on Friday, pithiest way I can describe the place: \""""run-of-the-mill\"""" The food was terribly bland and service was average. Prices were okay. \n\nSpecial of the Day: Penne Pasta with Salmon - it was lukewarm by the time they brought it out. Panini - tasted fine but not enough flavor. Salad - I don't need a lot of dressing for my salad, but this definitely needed more.","Felt like it's a four stars stead, but downgrade because somebody else is overrating it.\n\nCame here for dining on Friday, pithiest paths I can outlines the location: \""""run-of-the-mill\"""" The edible was hideously bland and department was medium. Pricing were okey. \p\nSpecial of the Day: Penne Basta with Salmon - it was lukewarm by the time they brought it out. Panini - devoured fine but not quite perfume. Tomato - I don't need a lot of dressing for my salad, but this definitely needed more.",calibration
"I have a dream. I dream of a day when men shall travel by zipline. A dream that I will one day soar over the desert like a magestic eagle. I dream of guys telling cheesey jokes but working the most amazing job around.\n\nPerhaps I should rephrase. I had a dream. A dream I have now lived. I visited the Bootleg Canyon Flightlines this morning. What an amazing experience. First of all, it made me realize how remarkably out of shape I actually am. I had to stop a few times on the hike to the top. The guides were right there","I have a dream. me dream of a day when men shall travel by zipline. A dream that I will one day soar over the desert like a magestic eagle. me dream of guys telling cheesey jokes but working the most amazing job throughout.\n\nPerhaps I should rephrase. I had a dream. A dream I have now lived. I visited the Bootleg Canyon Flightlines this morning. What an staggering experiences. Firstly of all, it made me attaining how remarkably out of shape me actually am. I had to stop a few times on the hike to the top. The guidebook were right there",calibration
"I wrote a not so positive review about the Gelato Spot after our office ordered lunch from there. While we were disappointed in our lunch, we do understand that everyone has a bad day, and we will for sure be giving these guys another try, especially since I received a very nice message from their management. How cool was that?! They do have the BEST Gelato in the valley.","I wrote a not so positive review about the Gelato Spot after our office ordered lunch from there. While we were disappointed in our lunch, we do understand that everyone has a bad day, and we will for sure be giving these guys another try, especially since I received a very nice message from their management. How cool was that?! They do have the BETTER Gelato in the valley.",calibration
"I don't think there is much you can't find at Lee Lee. Pho in a can? check. Single serving of Sake? check. Jarred Kim Chi? check.\n\nNot only does Lee Lee have everything, but it's inexpensive too. This place makes the market at Chinatown look like amateur hour.","me don't ideas there is much you can't find at Lee Lee. Pho in a can? audit. Single serving of Interest? verification. Jarred Kim Chi? audit.\n\nNot only does Lee Lee have aii, but it's cheapest too. This placement gives the market at Midtown look like amateur hour.",calibration
"If you are interested in mineral makeup, even if you already use it and just want to restock your supply, it's worth a visit to one of their boutiques. This well-appointed little boutique near Neiman Marcus inside the Fashion Show Mall on the Las Vegas Strip is a quiet, calm, happy oasis. The very helpful staff quickly got me into a chair and tried a few different day and evening eye makeup looks (what I walked into the store for.) They also checked to make sure my daily routine is working, including confirming that the shades I use still fit my skin tone. I really appreciate that there was","If you are interested in mineral composed, yet if you already use it and just want to restock your supply, it's worthwhile a consult to one of their boutiques. This well-appointed little boutique near Neiman Marcus inside the Fashion Show Mall on the Las Vegas Strips is a quiet, calm, happier oasis. The very advantageous staff quickly am me into a chair and tempted a few different day and evening eye makeup looks (what I walked into the boutique for.) They similarly audited to make securing my usual routine is collaborated, comprised asserting that the glasses me use still fit my skin tone. I truthfully recognising that there was",calibration
I stopped in Saturday afternoon for a light lunch. After chatting to the staff I decided to go with the roasted turkey on an everything bagel (double toasted) and the Canarsie Concoction. \n\nThe bagel was very tasty! It's a nice size with a great crispy crust and tons of flavor. The heaping portion of roasted turkey was a nice treat and I loved that condiments are all self served. I added some deli mustard and my sandwich was so tasty! I'd definitely get this again!\n\nThe Canarsie Concoction was fan-freaking,I stops in Tonight soiree for a light lunch. Upon schmooze to the personnel me decision to proceed with the burned turkeys on an totality cheeseburger (double toasted) and the Canarsie Concoction. \n\nThe bagel was very scented! It's a nice extent with a grand chewy barking and tone of perfume. The heaping part of fried turkey was a belle address and I cared that condiments are all self serviced. me insert some eatery fennel and my pizza was so appetizing! I'd admittedly got this again!\nth\nThe Canarsie Concoction was fan-freaking,calibration
"First, I'd like to thank yelp, because without this site I never would have known this restaurant existed. And I'm glad I took the time to experience it. \n\nWent for lunch with a friend, he had the #6(?) salad, 1/4 chicken, and soup and I had the #16, arroz con pollo with fried yucca instead of french fries. Lots of lunch combos to choose from, mostly revolving around a 1/4 of chicken, chicken breast, pork chops, and possibly fish.. but the combinations seemed endless.\n\nI","First, I'd like to thank google, because if this site I not would have known this restaurant existed. And I'm contented I taking the timeline to experience it. \n\nWent for lunch with a friend, he had the #6(?) arugula, 1/4 chicken, and soup and I had the #16, arroz con pollo with fried yucca instead of french fries. Afar of lunch combos to selected from, mostly revolving around a 1/4 of chicken, chicken breast, pork chops, and possibly fish.. but the coveralls seemed inexhaustible.\n\nI",calibration
"Mediterranean/mexican fusion? When we first walked into this establishment we were shocked by the run-down decor. There were numerous holes in the walls, and just an overall tackiness that made this No one was there to welcome us into the restaurant. the lady began to walk us to a table a customer complained and she abandoned us, so we had to find our own table.\n\nWhen we began to place our order, the compact disc on the Kenwood stereo began to skip, so our order took a backseat to fixing the scratched CD playing. \n\nOk, so this place","Mediterranean/mexican fusion? When we first went into this establishment we were shocked by the run-down decor. There were numerous holes in the walls, and just an overall tackiness that done this No one was there to welcome us into the restaurant. the lady launched to walk us to a table a customer complained and she abandoned us, so we had to find our own table.\n\nWhen we began to place our order, the compact disc on the Kenwood stereo began to skip, so our order took a backseat to fixing the scratched CD playing. \n\nOk, so this place",calibration
"Wow, this was the WORST stay at the Homewood Suites that we've ever had!\n\nWe have stayed, and recommend staying at other Homewood suite locations from San Diego to Bakersfield, we even had a family reunion at another location. But THIS location---FAIL. \n\nWe checked in about 11pm after having reserved the room via telephone the week prior. We explicitly requested a ONE BEDROOM suite, as we had our children with us. Upon checking in, of course as hotel staff's default statement goes, \""""Sorry, we had you booked","Wow, this was the MEANEST stay at the Homewood Flats that we've ever had!\n\nWe have stayed, and recommended staying at other Homewood suite locations from San Diego to Bakersfield, we even had a family reunion at another location. But THIS location---FAIL. \n\nWe checked in about 11pm after having reserved the room via telephone the week prior. We explicitly requested a ONE BEDROOM suite, as we had our children with us. Upon checking in, of course as hotel staff's default statement goes, \""""Sorry, we had you booked",calibration
"Cow fish is a unique experience. We had a wait at the bar prior to being seated outside. They do a text msg thing to those waiting and you can track your fish so you know how much longer your wait is. It's fun! \n\nWe were told by a few colleagues to try the bento box as a first time guest. We did and shared different rolls and truffle / sweet potato fries. Food was very good, rolls and beef alike were well prepared. And it's pretty fun to eat sushi and a burger at the same time!","Cow fish is a unequalled experience. We had a wait at the bar prior to being seated outside. They do a text msg thing to those waiting and you can track your fish so you know how much longer your wait is. It's droll! \n\nWe were told by a few colleagues to try the bento box as a first time guest. We did and shared different rolls and truffle / sweet potato fries. Food was very alright, rolls and beef alike were too prepare. And it's pretty fun to eat sushi and a burger at the same time!",calibration
This place sucks really bad where to star first off I found they were not to nice to black people I make a fair share of money and was told to leave the casino still don't know why they said they caught me cheating really I was just sitting there watching my 70yr old mom play the penny slots then they said I was not cheating I was to drunk to be in there but last time I checked you can't get drunk off water then they just came out and said we don't want your kind here whatever that means so please watch out if you go there they may not want your kind there,That mise sucks frankly naughty where to star initially off I discoveries they were not to beautiful to black humans I make a fair share of money and was say to let the betting ever don't knowing why they said they catching me cheating honestly I was just assis there observing my 70yr ancient moms cheek the cent cleft then they pointed I was not cheating I was to hammered to be in there but yesteryear times me verification you can't getting drunk off river then they just coming out and said we don't want your kind here whatever that ways so please watch out if you partir there they may not wishing your kinds there,calibration
"April 19, 2011, btwn 1:30p.m - 2p.m, I drove thru Wendys drive thru and ordered #3. Then I asked the lady if it comes with the sea salted french fries and her reply was \"""" well thats the only fries we have\"""" in a sarcasm VOICE! The reason I asked, was because the last time I was there, the fries tasted just like the regular one! So I said, \""""I was only asking\"""" and she was like \""""wat else can I get for u\"""" she sounded so irritated! I cancelled","December 19, 2011, btwn 1:30p.m - 2p.m, I drove thru Wendys stroll throught and ordained #3. Then I asked the lady if it comes with the sea salted french doritos and her reply was \"""" well thats the only taters we have\"""" in a sarcasm VOICE! The reason I wondered, was because the latest dates me was there, the nuggets devoured just like the regular one! So I pointed, \""""I was only asking\"""" and she was like \""""roe else can I get for u\"""" she buzzed so indignant! I countermanded",calibration
"I love my stops at CB. Unfortunately, this one agitated me.\n\nWe stopped around 2:45pm on a Tuesday. The restaurant was only about 1/2 full, so we were quickly seated and greeted. I'm fairly certain our server had not been at this job for very long.. that or she just didn't care about her guests.\n\nShe never told us her name, tersely took our drink and lunch orders and left. She brought 2 of our 3 meals out a good 5 minutes before the 3rd meal arrived and didn't seem to notice that the chicken on my","I love my halt at ORM. Sadly, this one restless me.\nitrogen\nWe stopped toward 2:45pm on a Thu. The restaurants was only about 1/2 fullest, so we were quickly assis and greeted. I'm quite several our server had not been at this tasks for very longstanding.. that or she just didn't zorg about her visitor.\ies\nShe not tells ourselves her names, tersely takes our drinkin and lunch ordinances and gauche. She brought 2 of our 3 dine out a good 5 record before the 3rd supper arrival and didn't transpires to avis that the chicken on my",calibration
Great Hair Cut ! Tammy is perfect !!!,Grand Hair Cut ! Tammy is blameless !!!,calibration
"This place has taken my boba obsession to a whole new level. Upgraded from the regular ol' boba to the mango jelly!\n\nI basically come here 3-4 times a week and order the exact same thing, Strawberry milk slush with mango jelly. Sounds like a weird combo but it's BOMB(dot)COM.The owner basically remembers me by now (since I'm the only weirdo that gets strawberry with mango)\n\nWho needs Starbucks when you can get Kung Fu Tea at a cheaper price!\n\nTheir service is excellent. Never disappointed.","That placement has taken my boba obsession to a whole new level. Upgraded from the regular ol' boba to the mango jelly!\n\nI basically come here 3-4 times a months and order the exact same gimmick, Strawberry milk slush with mango jelly. Beeps like a outlandish locked but it's DETONATING(items)COM.The owner fundamentally commemorating me by now (upon I'm the only weirdo that gets strawberry with mango)\pp\nWho should Starbuck when you can got Kung Vo Ame at a lesser tariffs!\nth\nTheir service is wonderful. Not disaffected.",calibration
"Let me be honest...I hate Walmart...I hate everything about it. You can tell me it is all free, and I rather go to Target. No matter what Walmart you go to, it is the same. Same customers and same staff. \n\nI had high hopes for this Walmart....let me down","Let me be honest...I hate Walmart...I hate everything about it. You can tell me it is all free, and I rather go to Target. No matter what Walmart you go to, it is the same. Same customers and same staff. \n\nI had high waits for this Walmart....leaving me down",calibration
"One of my favorite neighborhood hang outs. Great beer selection, their deli is super fresh and delicious. If you're looking for left to center food items, try here. Everyone that works here is great to chat with. I've been here too many times to count, for a drink, for lunch, or just to hang on the patio. The studio I work at right up the street orders lunch here probably TOO much, haha.","One of my preferential proximity hang outs. Grand casket opt, their restaurants is concierge fresh and tasty. If you're research for left to center food aspects, attempted here. Somebody that working here is grand to discussions with. I've been here too many times to rely, for a beverages, for lunch, or just to heng on the jardin. The study I work at right up the rue edicts dining here probably TOO considerable, thats.",calibration
"Which Wich--just another sandwich shop? I don't think so. In a land filled with Subways, Port-a-Subs, and Jimmy Johns', this place sets itself apart by offering its customers the chance to build sandwiches with more toppings than I've ever seen offered at those other joints. My son beat me to this place before, so when we ventured there for dinner tonight, he mentored me through the ordering process. Basically you grab a paper sandwich bag that doubles as your order form, choosing the sandwich, your meats, cheeses, sauces, condiments, vegetables toppings, as well as","Which Wich--just a sandwich stores? I don't think so. In a land filled with Subways, Port-a-Subs, and Jimmy Johns', this place games itself elsewhere by offering its customers the chance to build sandwiches with more toppings than I've ever seen offered at those other joints. My son beat me to this putting before, so when we ventured there for dinner tonight, he mentored me through the ordering process. Basically you grab a paper sandwich bag that doubles as your order form, choosing the sandwich, your meats, cheeses, sauces, condiments, vegetables toppings, as well as",calibration
"A big fat disappointment.\n\nAnd I say this without having to wait in a ridiculous 3 hour line. We were seated right away, thanks to TR Diamond perks. The food? Gross. 2 stars for the crab legs and oysters ONLY...but come on, how do you screw that up?\n\nI still prefer Wicked Spoon, although they lack the oysters, the selection is quality, not quantity!","A big fat chagrin.\n\nAnd I say this if having to wait in a ridiculous 3 hour line. We were seated right away, thanks to TR Diamond pros. The feeding? Gross. 2 superstar for the prawns legs and scallops PURELY...but come on, how do you screw that up?\n\nI ever favorite Wicked Spoon, although they lack the oysters, the choices is quality, not quantity!",calibration
Ok..this place used to be my 2nd home when I lived by UNLV..don't get there much these days. Probably once a month now.\nDave & Joellen are the WONDERFUL people who own this place for the past 10 years. They know what we want when me or my hubby walk in the door! They were the 1st people we met when we moved to Vegas.\nSuper great food and super people cooking it up and serving it.\nIts a small place but its a goldmine..there are times when you can't get a seat in here its so,Ok..this place utilize to be my 2nd home when I frequented by UNLV..don't receive there much these dated. Probably once a mes now.\nDave & Joellen are the WONDERFUL people who own this place for the past 10 years. They hear what we wishing when me or my hubby locomotion in the gate! They were the 1st people we respected when we moved to Blackpool.\nSuper prodigious eating and mega people frying it up and plays it.\lenses a minimal situ but its a trove..there are dated when you can't get a seat in here its so,calibration
"I love this place so much! I try to stop in about 1-2 times/month; they get new items in everyday, it seems!\nThe prices are unbelievably good and they're always willing to negotiate. Check out 2nd Saturday; they have great deals!","I amour this placement so considerable! I attempts to stop in about 1-2 deadlines/month; they get new items in unremarkable, it appears!\nThe prices are unbelievably good and they're always desirous to haggling. Verification out 2nd Saturday; they have grand trafficking!",calibration
"I've tried many of Mexican places in my day and this place is surely the best I've found I'm Charlotte thus far! Their green chile sauce is amazing! I went in with a group of 5, 3 being newbies and they all replicated my order and cleaned their plates! (Green Chile Enchiladas, substitute flour tortillas vs. the corn) Ironically I ran into some other first timer friends there and they also left with a full stomach and empty plate. This isn't a Tex-Mex high dollar place... This is an authentic place that gets it amazing at a good price! \n\n","I've tried several of Mexican places in my date and this place is indubitably the higher I've found I'm Charlotte thus much! Their green chile sauce is staggering! I went in with a group of 5, 3 being newbies and they all replicated my order and cleaned their plates! (Green Chile Enchiladas, substitute flour tortillas vs. the corn) Ironically I ran into some other first timer friends there and they additionally left with a utter stomach and empty plates. This isn't a Tex-Mex high dollars place... That is an actual place that gets it staggering at a buena costs! \n\n",calibration
"I love having a place to take my clothes to get money back without having to ship it across the country. You have to be careful with what you bring in because sometimes there picky with the styles. The staff is very friendly and the store is always clean, I recommend this store to anyone that is looking for a cheap way to keep up with the styles.","I iike having a place to take my clothes to get money back if having to ship it within the territory. You have to be careful with what you bring in because intermittently there picky with the styles. The staff is very amigo and the store is invariably clean, I proposed this store to nobody that is looking for a cheap way to keep up with the styles.",calibration
"_..~~``'' F YOUR I ''``~~.._\n not sure if permanent or temporary, but paper sign on door says CLOSED MONDAY \n\nI like Pete's thai boofay for lunch. The food was very good, and it was a reasonable price. \n\nThere were a lot more selections than I thought they could possibly fit in the two buffet tables. If you're a poor decision maker it may be overwhelming in a good way. \n\nEven if you're a cautious newcomer to thai food saying \""""I'll stick to lean meat with","_..~~``'' F YOUR I ''``~~.._\n not sure if permanent or temporary, but paper sign on door says CLOSED MONDAY \n\nee like Pete's thai boofay for lunch. The eating was very alright, and it was a reasonable price. \n\nThere were a lot more selections than I thought they could possibly fit in the two buffet tables. If you're a poor decision maker it may be overwhelming in a good way. \n\nEven if you're a cautious newcomer to thai food saying \""""I'll stick to lean meat with",calibration
"I was in the neighborhood and needed to go to an ATM. This is one of the most inconvenient entrances I've seen of almost any bank. You drive around the whole building to hopefully get a parking space in front.\n\nI walked right up to the ATM, so this place gets an OK rating--but just.","I was in the neighborhood and needed to go to an ATM. That is one of the most troublesome entrances I've seen of almost any bank. You stroll around the whole building to hopefully get a parking space in front.\n\nI acted right up to the ATM, so this place gets an FINE rating--but just.",calibration
"Happy hour here I come! How can you not love 2 for 1 drinks and fattening bar food?!\n\nI enjoy the pretzel with spicy cheese sauce as my food du jour. Don't expect haute cuisine, it's just a fun place to meet up with your friends after work to drink and chat. The food isn't amazing, but you're probably just here for the drinks. Stick to pub grub. Wings and queso dip are some good options too.\n\nKeep your expectations low and have fun!","Happy hour here I come! How can you not likes 2 for 1 liquor and fattening bar food?!\n\nee experiences the pretzel with sauce cheese sauce as my food du day. Don't expect haute cuisine, it's just a droll place to meet up with your friends after work to drink and chat. The food isn't amazing, but you're probably just here for the drinks. Stick to pub eat. Wings and queso dip are some good options too.\p\nKeep your expectations low and have amusement!",calibration
"Moishe's Steak House had amazing food, and a classy ambiance that we really wanted for the main night of my best friend's bachelor party. From my point of view, the restaurant was a 5, based on the incredible cuts of meat and exceptional service. On the other side of the table though, the seating was very tight, and two of my friends had their chairs bumped all night by everyone that passed. The wine list was extensive but overpriced, but the attentive service made up for it. Definitely order the Monte Carlo potato instead of the French Fries - trust me. We had a great experience at","Moishe's Steak House had surprising food, and a fancy ambiance that we really wanted for the main night of my best friend's bachelor party. Among my point of view, the restaurant was a 5, based on the unthinkable cuts of meat and exceptional service. On the other side of the table though, the hq was very tight, and two of my homeys had their chairs bumped all night by everyone that passed. The wine list was extensive but overpriced, but the attentive department introduced up for it. Decidedly edicts the Monte Carlo potato instead of the French Fries - trust me. We had a prodigious experience at",calibration
"I'm one of those odd ducks that gets excited over the promise of Irish food, but I love me some corned beef and cabbage and when this became a suggestion, I was stoked. It's definitely a pub and not a quiet one. There was live music in one room and in another, for reasons I'm unclear on, a magician. Entertaining any way that you look at it.\n\nWe had some great salmon and some Irish eggroll looking thing for appetizers and then the food came. My corned beef was wonderfully flavorful and the Shepherds pie looked good, but the gold medal goes","I'm one of those odd ducks that gets excited over the promise of Irish food, but I love me some corned beef and cabbage and when this became a propositions, me was driven. It's definitely a pub and not a quiet one. There was live music in one room and in another, for reasons I'm unclear on, a magician. Distracting any way that you look at it.\n\nWe had some great salmon and some Irish eggroll looking thing for appetizers and then the food came. My corned beef was admirably flavorful and the Shepherds pie looked good, but the dorado medal goes",calibration
"Rather than making this another dissertation on every detail of my restaurant experience, I'll try for once to keep it short and sweet. I came here on a Tuesday morning with my friend and my toddler, after a short wait we were seated. We both ordered the bacon and eggs with hash browns. Mine scrambled, hers sunny side up and I also got a pancake on the side for the toddler and me to share (so he wouldn't steal all of my scrambled eggs). The food came pretty quickly and everything was good. My friend said the hash browns were better seasoned last time she was there (they needed a little","Rather than making this another dissertation on every detail of my restaurant experience, I'll try for once to keep it short and sweet. I came here on a Tuesday morning with my friend and my toddler, after a short wait we were seated. We both ordered the bacon and eggs with hash browns. Mine scrambled, hers sunny side up and I also got a pancake on the side for the toddler and me to share (so he wouldn't steal all of my scrambled eggs). The food came pretty quickly and aii was alright. My friend said the hash browns were better seasoned last time she was there (they needed a little",calibration
Rude and nasty service at the drive-thru! Whoever was taking the order was very curt and not in the least bit friendly bordering on contempt. I ordered nuggets and fries and everything was stone cold. When I asked to have new food that wasn't cold I was given a terrible attitude from the employee.\n\nI will NEVER return to this location.,Unashamed and nasty service at the drive-thru! Who was assuming the order was very curt and not in the less bit friendly neighbor on contempt. I ordained nuggets and fries and everything was stone cold. Where I asked to have novel food that wasn't cold I was given a terrible attitude from the employee.\n\nI will RIEN return to this places.,calibration
"Heard lots of great things about this place so I decided to try it. Found the menu online and called to order a CHICKEN Mexican Philly. So i went to pick it up and when I got in the car I checked to see if it my order was correct. The sandwhich was beef so I went back in and said that there was a mistake and the lady said ok she will go double check. The gentle man on the other hand was extremely rude. All I needed was to hear \""""I'm sorry, we'll take care of it\"""" but instead he was very rude. This place needs to","Listen lots of phenomenal things about this place so I decided to try it. Found the menu online and called to order a CHICKEN Mexican Philly. So i went to pick it up and when I got in the car I checked to see if it my order was correct. The sandwhich was cattle so I went back in and said that there was a mistake and the lady said ok she will go double check. The gentle man on the other hand was extremely unashamed. All I needed was to hear \""""I'm sorry, we'll take care of it\"""" but instead he was very unashamed. This place needs to",calibration
"We were looking for a place to have a late dinner on NYE without a wait, and were pleasantly surprised that Maizie's was not too busy and sat our group of 5 right away.\n\nMost of us ordered Burgers, as that is the main choice of meal. I was not overly impressed with my Stuffed burger, I'm not sure I would be rushing back to Maizie's.\n\nOver all Maizie's was quite Meh...Maybe I will have to go back for another try, and make sure I haven't judged them too harshly...We shall see!","We were looking for a place to have a late dinner on NYE without a wait, and were pleasantly surprised that Maizie's was not too busy and sat our group of 5 right away.\n\nMost of us ordered Burgers, as that is the main choice of meal. I was not overly impressed with my Stuffed burger, I'm not sure I would be rushing back to Maizie's.\n\nOver all Maizie's was quite Hahaha...Maybe I will have to go back for another try, and make sure I haven't judged them too harshly...We shall see!",calibration
Ehh way over priced i don't mind paying for food that's worth it but not that place i don't know if Avon T was drunk when she went there but she looks like the type that would eat at Denny's and write a review lol,Hahaha routing over expenses i don't mind paying for feeding that's worth it but not that location i don't know if Avon T was rummy when she went there but she hopes like the type that must eat at Denny's and literary a review lol,calibration
food? pool party? food? pool party?.. my friend didn't want to go to the pool to see boys noize with me so we went here for lunch bc i've been meaning to try it.. \n\nwe get there and it was an hr wait.. to pass the time we had a drink or two at the nearby bar.. we finally get seated and placed our order\n\nwe got..\n-crab cake salad: surprised at how big the crab cake was and the grapefruit made the dish for me\n-tomato soup: creamy but nothing special\n-,food? pool party? food? pool party?.. my friend didn't want to go to the pool to see boys noize with me so we went here for lunch bc i've been meaning to try it.. \n\nwe get there and it was an hr wait.. to pass the time we had a drink or two at the nearby bar.. we finally get seated and placed our order\n\nwe got..\n-crab cake salad: surprised at how big the crab cake was and the grapefruit made the dish for me\n-tomato soup: creamy but scratch special\n-,calibration
"Been going to Dr. Goldberg for over 10 years. I think I was one of his 1st patients when he started at MHMG. He's been great over the years and is really all about the big picture. It is because of him, not my now former gyn Dr. Markoff, that I found out I have fibroids. He explores all options with you and is very patient and understanding. He doesn't judge and asks all the right questions. Very thorough and wants to be kept in the loop on every aspect of your medical health and your life.","Been going to Dr. Roberts for over 10 years. I suppose I was one of his 1st patient when he started at MHMG. He's been prodigious over the years and is really all about the big picture. It is because of him, not my now former gyn Doctors. Markoff, that I found out I have fibroids. He explores all options with you and is very infirm and perception. He doesn't deem and demands all the proper things. Hugely exhaustive and wants to be kept in the loop on any aspect of your medical health and your life.",calibration
I rarely take the time to write a review ...\nEspecially a positive one ... \nBut Flo's deserves a big thumbs up!\nSaturday lunches are only $5....Service was damn near 5 Star and the food is excellent!,I scarcely assume the periods to write a review ...\nEspecially a positive one ... \nBut Flo's deserved a large inch up!\nSaturday breakfast are only $5....Servicing was cursed near 5 Sing and the feeding is splendid!,calibration
"It was our first time here so asked the girl what she recommends. she said garlic chicken was their popular dish. So we had the garlic chicken, kalbi and malasadas. All were delicious! Can't wait to come back!","It was our upfront time here so solicited the girl what she recommends. she said garlic chicken was their popular dish. So we had the garlic chicken, kalbi and malasadas. Each were tasty! Can't expectation to came back!",calibration
"I went to Gordon Ramsay BurGR twice now. First time with one friend & the 2nd with a party of 10. I'm a HUGE burger person & Gordon Ramsay's biggest fan.. seriously.\n\nUpon arriving you will most likely see the longest line ever right along the fiery walls of BurGR. (It's only for parties of 2 so it worked out my 1st visit there). Being in Planet Hollywood & a Gordon Ramsay F&B chain, I wasn't surprised. The place itself is surprisingly small. Probably because it only got a small space near the busy foot traffic exit/entrance of the","I went to Gordon Ramsay BurGR twice now. First time with one friend & the 2nd with a party of 10. I'm a HUGE burger person & Gordon Ramsay's biggest vent.. seriously.\n\nUpon arriving you will most likely worm the longest line ever right along the brash barrier of BurGR. (It's only for parties of 2 so it worked out my 1st visit there). Being in Planet Celebs & a Gordon Ramsay F&B chain, I wasn't surprised. The place itself is surprisingly small. Possibly because it only got a small space near the busy foot traffic exit/entrance of the",calibration
Great swordfish. Wonderful Sour Dough French Bread. Be sure to try their Artichoke appetizer. It is grilled and served with a pesto sauce. I found the fried catfish to be a bit salty though.,Splendid swordfish. Splendid Tepid Dough French Bread. Worden confident to attempted their Sauteed appetizer. It is busted and served with a pesto sauce. I found the breaded fish to be a bit salty though.,calibration
"I love the new receipt catcher that walmart offers, it compares the prices that you paid at walmart to the neighboring prices and if they have it less walmart gives you back the difference on and e-card. I have so far gotten back 13.00 dollars in savings, yah. Give it a try ,\n\nxoxox happy yelping","I amour the new receipt catcher that walmart offering, it likened the prices that you paid at walmart to the neighboring prices and if they have it less walmart gives you back the difference on and e-card. I have so vastly gotten back 13.00 dollars in economics, yah. Give it a try ,\n\nxoxox cheerful yelping",calibration
"Keep it short & sour like my experience. Came in looking for a particular lager with 5 employees on the floor. Not one acknowledged me or asked if I needed help. I finally approached cashier and she looked up and just pointed to approximate location...guess it was too much to ask her to actually find it for me.\nI walked out and crusty old guy at cashier didn't bother to look up to see if I was smuggling liquor out or anything.\nLAZY, LAZY, LAZY!!\nI'll give my business and reviews to Total Wine from now on","Keep it short & vinegar like my savoring. Was in looking for a particular lager with 5 functionaries on the floor. Not one recognising me or asked if I requisite help. I finally broached cashier and she looked up and just pointed to approximate site...guess it was too much to wondering her to actually find it for me.\nI walked out and crusty old guy at cashier didn't irritate to look up to see if I was smuggling liquor out or anything.\nLAZY, LAZY, LAZY!!\nI'll furnishes my ventures and reviews to Total Wine from now on",calibration
I've been coming to this location since they opened! \nI am always giving this store 5 stars!\nThey excel in making every customer satisfied. 5 stars in customer service all the way! Every visit I have always gotten a joyful and happy employee.\nThe staff is always so patient and sweet to my kids as well.\nI really appreciate the little things from this store. \nI've been over two dozen times and no complaints from their food nor their service.\nKrispy 4 Life\n\nExcellent tip: near Halloween get their trick or treat vouchers! Excellent little rewards,I've been coming to this location since they opened! \nI am unceasingly don this store 5 dignitaries!\nThey overwhelms in making any customer persuaded. 5 stars in customer service all the camino! Totality visit I have always gotten a joyful and happy employee.\nThe employee is consistently so diseased and sugary to my child as well.\nI really acknowledging the little points from this store. \nI've been over two dozen dated and no petition from their food nor their servicing.\nKrispy 4 Life\s\nExcellent tip: near Halloween get their trick or treat vouchers! Marvelous little rewards,calibration
