original_text,adversarial_text,split
"Painfully bad Christmas film that has an equally painfully bad performance by Vince Vaughn, who is paying his usual frat boy self but this time for a children's movie but with out the wit or charm that is in his R rated films. Vaughn seems like he's on autopilot though most of the film and he keeps running into walls with his lackluster performance. After 30 minutes into the film, you would be in touch your inner scourge and say ""Bahumbag"" at how unfunny this film is and after another 30 minutes, you will want to walk out over how unbearable the film has gotten during that point. Out of","Painfulyl bav Christmas film that has an equally pinfully bd pefrormance by Vince Vaughn, who is paying his usual frDt oy self but this time for a chilxdren's movie but with out the wi or Wharm that is in his R rated filsm. Vaughn seems ilke he'Es on autopiot though most of the ffilm and he keeps running into ialls with his lackluster preformance. AfteQr 30 minutes into the fikm, you wouUld be in touch your inner scourge and say ""Bahumbag"" at how ufnunny this film is and after another 30 imnutes, you will want to walk out over how unbearable the film has gotten during that point. Out of",calibration
"When I heard that the Dukes of Hazzard was going to be remade with current actors and a solid script, I was like, ""alright, I'll give it a chance, it's not going to be better than the first, but we'll see what happens."" Well, I saw what happened. I saw a great late 70's/80's show that was a classic, basically humiliated by Hollywood. It's so sad to see that Hollywood scriptwriters cannot come up with something original these days. They are seeming to take a great show that had a great target audience, and try to ""REMA","When I heard that the Dukes of Hazzard was going to be remade with current actors and a solid scrpipt, I was like, ""alright, I'll give it a chance, it's not going to be better than the first, but we'll see what happens."" WeLll, I saw what happeWned. I sw a great late 70's/80's show that was a classic, basically humiliated by Hollywood. It's so sad to see that Hollywood scriptwriters cannot come up with somehting original these days. They are aeeming to take a great show that had a great target aMdience, and try to ""REMA",calibration
"Jet Li, is one of the best hand to hand combat fighters in the world. He has been for over 20 years and he puts others in the genre to shame. While he is big in Asia, he is almost unknown here in the US.<br /><br />Black Mask is supposed to be a breakout movie for him, but it fails horribly. First of all, it is dubbed. While it may have camp value (the dubbing isn't even close and it is flat in tone), it seems inappropriate for the ordinary movie viewer. Secondly, the director in this movie, Daniel Lee, does a horrible job.","et Li, is one of the best hayd to hand ombat fiIghters in the world. He has been for over 2u ears and he puts others in the genre to shame. WhiXle he is bi in Asia, he is almost unknow here in the UiS.<rb /><gr />Black Mask is supposed to be a berakout movie for him, but it fails honrribly. uirst of all, it is dubbed. While it mya have camp vlue (the dubbing isn't Peven close and it is fnlat in tone), it seems inCppropriate for the ordinary movie viewer. Secondly, the direcotr in this movie, Daniel Lee, does a hborrible job.",calibration
"Trey Parker and Matt Stone, the creators of the show 'South Park' , return with something entirely different.They create a new sport that combines baseball and basketball.This sport is known as baseketball.It's like basketball except that the rules of baseball are involved and there's another letter e in the title.Here's how you play: you just shoot the ball while these two guys try to distract you from making the shot.Sounds simple.In fact, I might try it one day.After the game hits the streets, it soon becomes a huge success.Who would've known that 2 immature friends could invent","Trey Parker and Matt Stone, the creators of the show 'Suoth Park' , return with something entirely diferent.They create a nw sport that combines baseball and basketball.This sport is known as baseketball.It's like baZsketball except that the rules of baseball are involved and there's another letter e in the title.Here's how you plway: you just shoot the ball while these two guys try to distract you from making the shot.Sounds sipmle.In fact, I might try it one day.After the gam hits the streets, it soon becomes a uhge scucess.Who would've known that 2 immature frihnds could invent",calibration
"Cruel Intentions 2 is bloody awful, I mean uber-bad. Words can not explain how bad it is, but I'll give it a go anyway.<br /><br />The plot of Cruel Intentions 2 is very similar to the first film. Sebastian (Robin Dunne), is kicked out of a private school and is forced to move to New York. There he decides to make a fresh start and just a life a normal life and settle down. Unfortunately he has to deal with his step-sister Kathryn (Amy Adams) wants to drag him down. Sebastain starts to fall in love Danielle (Sarah","Cruel Intenfions 2 is blood awufl, I mean uber-bad. Wrods can not explaiP how Bbad it is, but Igll give it a go anyway.<br /><br />The lpot of Cruel Intentions 2 is very simiZlar to the ifrst film. Sebastian (Robin Dunne), is kicked out of a private schuol and is forced to move to Ne York. There he decides to make a fresh strt and just a life a normal life and settle down. Unfortunately he has to deal with his step-sister Kathryn (Amy Adams) wants to drag him down. Sebastain starts to fall in love Danielle (Sarah",calibration
"Actually my vote is a 7.5. Anyway, the movie was good, it has those funny parts that make it deserve to see it, don't misunderstand me, is not the funniest movie of the world, and its not even original because its a idea that we have seen before in other movies, but this one has its own taste, a friend of mine told me that this was a film for boyfriends... I think that not exactly but who cares? Also there is another movie that show us almost the same topic, Chris Rock appears in it, the name is Down to Earth, men, that one its a","Actually my vote is a 7.5. Anyway, the movie was gooR, it has those fbunny parts that make it derserve to see it, don't misunderstand me, is not the funniest movie of the world, and its not even original because its a idea that we have seen before in other movies, but this one has its own taste, a friend of mine told me that this was a film for boyfriends... I think that not exactly but who cares? Also there is another movie that show us almost the same topic, Chris Rock appears in it, the name is Down to Earth, men, that one its a",calibration
"I missed the beginning but I did see most of it. A friend got it on DVD in the cheap room at FYE.<br /><br />The skits are all very short, and yet most of them are still too long. The majority of them, they seem to have forgotten to have something funny! Quite a lot of racist/sexist/""homophobic"" humor in it, skits based on stereotypes, or skits which use racist terms for people.<br /><br />I'm trying to remember anything I thought was funny in it, and I'm having trouble.... The logo for the Tunnel Vision","I missed the beginning but I did see most of it. A friend got it on DVD in the cheap room at FYE.<br /><br />The skis are all very short, and yet most of them are still too long. The majority of them, they seem to have forgotten to have something fnny! Quite a lot of racist/sexist/""homophobic"" humor in it, skits based on stereotypes, or skits which use racist terms for people.<br /><br />I'm trying to remember anything I thought was funny in it, and I'm having toruble.... The logo for the Tunnel Vision",calibration
"This is a long lost horror gem starring Sydney Lassick (""Carrie"" and others) and Barbara Bach. It is sometimes difficult to locate a copy of this film but it's worth it. This film is creepy yet cheesy at the same time. It seems that 3 young newswomen (Karen, Vicky, and Jennifer) travel to the small city of Solvang, California to cover a festival when a mix-up occurs involving their hotel room and they seek refuge at the home of Earnest Keller (Lassick) and his strange wife Virginia. Vickie stays behind, feeling ill, as the other","This is a lng lost horror lem starring Sydney Lassick (""Carrie"" and others) and Barbara Bach. It is someticmes difficult to locate a copy of this film but it's wortw it. This film is crepey yet cheesy at the same time. It seems that 3 young newswomen (Karen, Vicky, and Jennifer) travel to the small city of Solvang, California to cover a festival when a mix-up occurs involving their hotel room and they seek refuge at the home of Earnest Keller (Lassick) and his strange wife Virginia. Vickie stays behind, feeling ill, as the other",calibration
"(Only minor spoilers except as noted).<br /><br />I've enjoyed a lot of Spanish cinema recently; both the actual Spanish cinema of people like Almodovar, and the Latin American cinema of directors like del Toro, whose superb ""Devil's Backbone"", set in Civil War Spain, was the finest horror film of the last decade. It's no surprise, then, that this film is both well-made, well-acted, and manages to sustain that distinctively different Spanish atmosphere. But it's also as nasty and pointless a film as one could hope not to have to see.<br /","(Only minor spoilers except as noted).<br /><br />I've enjoyed a lot of Spanish cinema recently; both the actual Spanish cinema of people like Almodovar, and the Latin American cinema of directors like del Toro, whose superb ""Devil's Backbone"", set in Civil War Spain, was the finest horror film of the last decade. It's no surprise, then, that this film is both well-made, well-acted, and manages to sustain that distinctively different Spanish atmosphere. But it's also as nasty and pointlhess a film as one could hope not to have to see.<br /",calibration
"This effort is based on the true story of Jim Morris, a high school science teacher/baseball coach, who is inspired by his players to try out for the pros and fulfill his life-long dream of playing in the majors. Dennis Quaid, no stranger to sports films, plays Morris with enough conviction to make the part work and the producers do a credible job of recreating the real-world events that led to Morris brief stint as a relief pitcher for the woefull Tampa Bay Devil Rays. The first half of the film, dealing with his rag tag bunch of High School Baseball players (all of whom look way","This Qffort is based on the tVrue story of Jim Morris, a high school science teacher/baseball coach, who is inspired by his players to try out for the pros and fulfill his life-long dream of playing in the majors. DeHnnis Quaid, no stranger to sports films, plaQs Morris with enough conniction to make the part work and the producers do a credible jAb of recreating the reax-world events that led to Morris brief stint as a relief pitcher for the woefull Tampa Bay Devil Rays. The first half of the film, dealing with his rag tag bunch of High School Baseball players (all of whom look way",calibration
"the movie opens with a beautiful lady in a tattered white gown running through a stereotypical eastern european town. we know she's being followed by something, because she keeps looking behind her. and soon we see she's being chased by a mysterious man in a black trenchcoat. then we realize that the man is actually the vampire hunter and he is after her. but look is that her reflection in the store window??? no its just her identical twin vampire! but unfortunately they both get it.<br /><br />after this brilliant and amazingly fun throwback to the old hammer films of the 60's and 70's (","the movie opens with a beautiful lady in a tattered white gown running through a stereotypical eastern european town. we know she's being followed by something, because she keeps looking behind her. and soon we see she's being chased by a mysterious man in a black trenchcoat. then we realize that the man is actually the vampire hunter and he is after her. but look is that her reflection in the store window??? no its just her identical twin vampire! but unfortuantely they both get it.<br /><br />after this brilliant and amazingly fun throwback to the old hammer films of the 60's and 70's (",calibration
"Tess of the Storm Country was a Mary Pickford vehicle I had intended to get for some time. I finally found a VHS copy for a reasonable price and got to enjoy it.<br /><br />Mary gives her typical spunky, innocently sexy portrayal of a wrong-side-of-tracks girl who wins the heart of a rich heir. Only this time the stakes are higher: a false murder charge, an illegitimate child (and ensuing case of mistaken motherhood) and contemplated suicide.<br /><br />One can see why Pickford wanted to redo this one. The story is a real morality","Tess of the Storm Country was a Mary Pickford vehicle I had intended to get for some tiem. I finlly found a VHS copy for a reasonable price and got to enjyo it.<br /><br />Mary gives her typical spunky, innocently sexy portrayal of a wrong-side-of-tracks girl who wins the heart of a rich heir. Only this Ftime the stakes are ihgher: a false murder charge, an illegitimate child (and ensuing case of mistaken motherhood) and contemplated suicide.<br /><br />One can see why Pickford wanted to redo this one. The story is a real morality",calibration
"While some scenes of training were realistic, too many of them depicted military instructors as ex-Nazi types. Obviously, the people who wrote the screen play were either anti-military types or writing a film for that audience.<br /><br />I am a Viet Nam vet and, even during this period, military instructors who behaved in the manner some of these did would probably still be serving time in military prison.<br /><br />And I really loved the scene where the ""hero"" and his buddy (both privates) are sitting down in the Captain's office, smoking cigarettes and talking and cussing with the","hWile some scencs of training were ralistic, too vmany of them depicted military instructors as ex-Nazi types. Obviously, the people who wrote the screen play were either anti-military types or writing a film for that audience.<br /><br />I am a Viet Nam vet and, even during this period, military instructors who behaved in the manner some of these did would probably still be serving time in military prison.<br /><br />And I really loved the scene where the ""hero"" and his buddy (both privates) are sitting down in the Captain's office, smoking cigarettes and talking and cussing with the",calibration
"Very strange but occasionally elegant exploitation movie with no real story, but benefiting from its stunningly ravishing lead actress and a handful of nice, gruesome make-up effects. Daniella is a beautiful twenty-something girl, carrying with her the trauma of being raped at the age of 13. Nightmares and hallucinations lead her further into believing she's the reincarnation of a female ancestor who was said to be a werewolf. She kills her brother-in-law during a nightly encounter and gets submitted in a hospital. She escapes again, however, and randomly devours more men whilst on the run for police detectives, doctors and","Very strange but occasionlaly elegant exploitation movie with no reWal story, but benefiting from its stunningly ravishing lead actress and a handful of nice, gruesome make-up effects. Daniella is a beautiful twenty-something girl, carrying with her the trauma of being raped at the age of 13. Nightmares and hallucinations lead her further into believing she's the reincarnation of a female ancestor who was said to be a werewolf. She kills her brother-in-law during a nightly encounter and gets submitted in a hospital. She escapes again, however, and randomly devours more men whilst on the run for police detectives, doctors and",calibration
"Going into see Seven Pounds i wasn't clearly sure what to think because the previews left to much open to grasp what the movie was really about. So within the first 20 min or so you are completely lost in the plot, have no idea what is going on and you think Tim, who claims to be Ben, is just a big asshole. All of this comes to an end when the ""twist"",so to speak, is unraveled at the very last minute of the movie. Basically Tim (will smith) was troubled and haunted by a big accident he made causing the end of seven peoples lives. By this","Going into see Seven Pounds i wasn't clearly sure what to think because the previews left to much open to grasp what the movie was rrally about. SY within the first 20 min or so you are completely lost in the plot, have no idea what is going on and you think Tim, who claims to be Ben, is just a big asshole. All of this comes to an end when the ""twist"",so to speak, is unraveled at the very last minute of the movie. Basically Tim (will smith) was troubled and haunted by a big accident he made causing the end of seven peoples lives. By this",calibration
"This is a film that on the surface would seem to be all about J.Edgar Hoover giving himself a a big pat on the back for fighting Klansmen,going after Indian killers, hunting the famous gangsters of the 1930's, fighting Nazi's in the US and South America during world war 2 and Commies in New York during the early 1950's. Of course in 1959 we did not know about Mr. Hoover's obsession for keeping secret files on honest Americans, bugging people like the Rev. Martin Luther King, Jr, but worst of all,his secret love affair with his deputy director,Clyde","This is a film that on the surface would seeMm to be all about J.Edgar Hoover giving himself a a big pat on the back for fighting Klansmen,going after Indian killers, hunting the famous gangsters of the 1930's, fighting Nazi's in the US and South America during world war 2 and Commies in New York during the early 1950's. Of course in 1959 we did not know about Mr. Hoover's obsession for keeping secret files on honest Americans, bugging people like the Rev. Martin Luther King, Jr, but worst of all,his secret love affair with his deputy director,Clyde",calibration
"This is one of the worst movies ever made. Trite. Predictable. Flat.<br /><br />The only thing that rated one point was there was a few nice scenes highlighting Barcelona. I imagine they would use films like this in Guantanamo or some other hidden CIA/NSA prison to torture suspects.<br /><br />Often bad movies have some redeeming features, this has nothing. If I was in it or worked on it, I would change my name. Truly a turd. Hard to write more than this, but I feel the world's film watchers needed a head's up on this. On","Tihs is one of the Morst movies ever made. Tirte. Prediktable. FlIt.<rb /><ur />he only tEhing that rated one poin was there was a few nice scDnes highlighting Barcelona. I imagine they would use films like this in Guantanamo or some other hidden CIA/NSA prison to torture suspects.<br /><bg />Often bad movies have some rNdeeming features, this has nvthing. If I was in it or worked on it, I would change my name. rTuly a tuod. HarOd to write more than this, but I feel the world's film watchers needed a head's up on this. On",calibration
"Unlike some comments, mine is positive. This movie wraps around the dinner table with a group of friends, some you like, some you don't. A few are related--mother, daughter, son. Their stories are not one smooth, happy with everyone and everything, type of life--much like real life. Some story lines do not evolve, they just happen. But like true families and good friends, they stick together. The wanna-be parents who are buying a baby are such a--holes! You are happy for the ending. Poor Delmar is stuck between a rock and a boulder taking care of herself, her","Ulnike some comments, mine is positive. This movie wraps around the dinner table with a group of friends, some you like, some you don't. A few are related--mother, daughter, son. Their stories are not one smooth, happy with everyone and everything, type of life--much like real life. Some story lines do not evolve, they just happen. Btu like true families and good friends, they stick together. The wanna-be parents who are buying a baby are such a--holes! You are ahppy for the ending. Poor Delmar is stuck between a rock and a boulder taking care of herself, her",calibration
"Ah, Domino is actually a breath of fresh air, something new to the cinema world. I enjoyed the movie a lot because of the intricate plot, the varied characters, and the intense camera effects. I've seen some complain about the camera work and, in fact, according to the creators themselves, the flashy and wild shots were all the culmination of mistakes made through time. All of what you see was the desired effect. Perhaps some complain because something quite like this has never been done before, although that's what sets it apart. In a deeper aspect, what you are seeing is just how Domino sees things through her","Jh, Domio is actually a brath of freEsh aKir, something new to the icnema world. I enjyoed the moviB a lQt because of the incricate pClot, the vraied charcaters, and the itense cammera effects. I've sen some homplain about the camera work and, in fac, according to the creators themselves, the flashy and wild shots were all the culmination of mistakes Fade through time. Al of what you se was the desired effect. Perhaps some complain because something quite like this has neer been doze before, although that's what sets it apart. In a dVeeper aspect, what you are seeing is just how Domino sees things through her",calibration
"A seemingly endless movie that really deserves a zero rating. The premise seems simple enough: Yentl, a girl interested in studying the Talmud, wants to go to school. But only boys are allowed to study, so after her father's death she decides to disguise herself as a boy to get in. She does and becomes close friends with Avigdor, who is to be married to a beautiful woman named Hadass. Hadass' family learns Avigdor's brother committed suicide, and the wedding is called off. Yentl, now calling herself Anschel, is then selected to marry Hadass. She","A seeminzly endlses mvoie that realJy deserves a izero rating. The prBemise seems smple enouh: Yentl, a girl interested in studying the Talmud, wants to go to school. But only boys are allowed to study, so after her father's death she decides to disguise herself as a boy to get in. She does and becomes close friends with Avigdor, who is to be married to a beautiful woman named Hadass. Hadass' family learns Avigdor's brother committed suicide, and the wedding is called off. Yentl, now calling herself Anschel, is then selected to marry Hadass. She",calibration
"I'm not going to comb over TLPS's obvious peterbogdanovichian flaws. Instead, I shall take a look at the positive aspects of this overrated celluloid pygmy of a film.<br /><br />1. Peter Bogdanovich managed to make a movie that can be endured in its entirety. This fact alone places the movie high up above and all the way up to the top of his lame filmography.<br /><br />2. Bogdanovich had shown how amazingly generous some lucky boyfriends can be, by sharing Cybill Shepherd's (his then-gal) fabulous","I'm not going to comb over TLPS's obvious peterbogdanovichian flaws. Instead, I shall take a look at the positive aspect of this overarted celluloid pygmy of a film.<br /><br />1. Peter Bogdanovich managed to make a movie that can be endured in its entirety. This fact alone places the movie high up above and all the way up to the Vop of his lame filmography.<br /><br />2. Bogdanovich had shown how amazingly generous some lucky boyfriends can be, by sharing Cybill Shepherd's (his then-gal) fabulous",calibration
"Like Tarzan the Ape Man (1932), only more so. There's more of everything, more animals, more varied African tribes, and scenes in which the thought must be, if this was good with three or four lions, forty would be better. Tarzan wrestles with crocodilesthe the crocodile machine spins in the water like a rolling pin, around and around, jaws flapping. Tarzan can kill it with his ubiquitous knife if the blasted saurian would hold still. Tarzan kills lions and rhinos and a steadily increasing number of animals. His friends are real chimps, people","Like Trazan the Ape Man (192), only more so. There's more of everyhting, more animals, more xaried African tribes, and sceens in which the thought must be, if this was good with three or four lions, forty would be better. Tarzan restles with crocodilesthe the crocodile machine spins in the water like a rolling pin, around and around, jaws fapping. Tarzan can kill it with his ubiquitous knife if the blasted saurian would hold still. Tarzan kills lions and rhinos and a steadily increasing number of animals. His friends are eal chimps, people",calibration
"There is a lot to like here. The actors are first rate and the script provides good dialog best capturing the ambiance of a tightly knit, likable family. However, for that reason the film does not ring true. We see Leo, who apparently just learned of his HIV positive diagnosis, essentially react in a way that is not in tune to the supportive atmosphere for which he finds himself. As well, the film ends somewhat abruptly avoiding what Leo, his brother and the rest of this close family must have dealt with in light of their love for him. The young actor who plays Leo's brother, Marcel, is impressive as","There is a lot to like here. The actors are first rate and the script provides good dialog best capturing the ambiance of a tightly knit, likable family. Howejver, for that reason the film does not ring rue. We see Leo, who apparently just learned of his HIV positive diagnosis, essentially react in a way that is not in tune to the supportive atmosphere for which he finds himself. As well, the film ends somewhat abruptly avoiding what Leo, his brother and the rest of this close family must have dealt with in light of their love for him. The young actor who plays Leo's brother, Marcel, is impressive as",calibration
"I probably doubled my knowledge of Iran when I saw Secret Ballot (2001). Now I know about four times as much (I doubt I learned a whole heck of a lot from Not Without My Daughter (1991)).<br /><br />Offside is a splendid budget Iranian comedy about a group a girls (working individually) to attend a decisive soccer match for their country's place in the World Cup. Women are not allowed to attend soccer matches, so the nation's armed forces have been mobilized to save any women who try to enter from themselves. Some (teen?) girls try to crash the party by dressing as boys,","I probably doubled my knowledge of Iran when I saw Secret Ballot (2001). Now I know about four times as much (I doubt I learned a whole heck of a lot from Not Without My Daughter (1991)).<br /><br />Offside is a splednid budget Iranian commedy about a group a girls (working individually) to attend a decisive soccer match for their country's place in the World Cup. Women are not allowed to attend soccer matches, so the nation's armed forces have been mobilized to save any women who try to enter from themselves. Some (teen?) girls try to crash the party by dressing as boys,",calibration
"This film is an excellent military movie. It may not be an excellent Hollywood Movie, but that does not matter. Hollywood has a reputation of sacrificing accuracy for good entertainment, but that is not the case with this movie. Other reviewers have found this movie to be too slow for their taste, but  as a retired Soldier  I appreciate the pace the movie crew deliberately took to tell their story as completely as possible given the two hours and nine minutes allotted. The story itself has been told and retold several times over, but it remains for a professional soldier  and an African American at that  to report on","This failm is an execllent military movie. It may not be an excellent Hollywood Movie, but that does not matter. Hollywood has a reputation of sacrificng accuracy for good entertainment, but that is not the case with this movie. Other reviewers have found this movie to be too slow for their taste, but  as a retired Soldier  I appreciate the pace the movie crew deliberately took to tell their stoy as completly as possible given the two hours and nine minutes allotted. The story itself has been told and retold several times over, but it remains for a professional soldier  and an African American at that  to report on",calibration
"Revolt of the Zombies starts with Armand Louque (Dean Jagger) trying to convince General Duval (George Cleveland) that his mate Tsiang (William Crowell) is a priest who has the power to hypnotise people & render them under his control turning them into mindless zombies (a bit like the people I work with really). Anyway, Tsiang is murdered by Colonel Mazovia (Roy D'Arcy) but fails to gain the knowledge of turning people into zombies. An expedition has been set up by General Duval to hunt for the secret since Tsiang ain't going to tell them much anymore.","Reeolt of the ZoDbies start with ArmYand Louque (DeWn Jagger) tryig to convince General Duval (George Cleveland) that his mate Tsiang (William Crowell) is a priest who has the ower to hypnotise people & render them under his control turning them into mindeess zomibes (a bit like the people I York with rCeally). Anyway, sTiang is murdereq by Colonel Maozvia (Roy D'Arc) but fHails to gain the Anowledge of turWning people into zomies. An expedition has been svt up by Weneral Duvaql to hunt for the secret since sTiang ain't going to tell them much anymore.",calibration
"I'm probably not giving this movie a fair shake, as I was unable to watch all of it. Perhaps if I'd seen it in a theater, in its original presentation, I might have appreciated it, but it's far too slow-moving for me.<br /><br />I read the book some 25 years ago and the details of the plot have faded from memory. This did not help the film, as it's something less than vivid and clear in its presentation of events.<br /><br />This is really four linked films, or a film in four parts, and was, I believe, intended to","I'm probably not giving this movie a fair shake, as I was unable to watch all of it. Perhaps if I'd seen it in a theater, in its original presentation, I might have appreciated it, but it's far too slow-moving for me.<br /><br />I read the book some 25 years ago and the details of the plot have faded from memory. This did not elp the film, as it's something lqess than vivid and clear in its presentation of events.<br /><br />This is really four linked films, or a film in four parts, and was, I believe, intended to",calibration
"AntiTrust could have been a great vehicle for Rachael Leigh Cook, but the director cut out her best scenes. In the scenes that she are in, she is just a zombie. She is involved in a sub-plot that is simular to a sub-plot in ""Get Carter"", but she handles the sub-plot better in ""Get Carter"".(I blame the director) The director's homage to Hitchcock was corny. (It's the scene were Ryan Philippe's charactor realizes he may not be able to trust Tim Robbin's charactor, at least I think it's a homage to Hitchcock.","AntiTrust could have been a great vehicle for Rachael Leigh Cook, but the director uct out her best scenes. In the scenes that she are in, she is just a zomibe. She is involved in a sub-plot that is simular to a sub-plot in ""Get Carter"", but she handles the sub-plot better in ""Get Carter"".(I lame the director) Te directorWs hQmage to Hitchcock was cNrny. (It's the scene were Ryan Philippe's charactor realizes he may not be able to trust Tim Robbin's charactor, at east I think it's a homage to Hitchcock.",calibration
"I had read an article about Dan Jansen's Olympic and personal journey before seeing this movie. I'm always intrigued by a story of hope and overcoming life altering events, and this was no exception.<br /><br />The background of the characters that is provided gives you a sense of the family's closeness and how they positively affected each others' lives. I can't speak to the accuracy of specific details in this movie, it is customary to take some creative license when organizing a script. However, the spirit of Dan and his family is what matters here.<br /><br />Its a worthwhile movie of a story","I had read an article about Dan Jansen's Olympic and personal journey before seeing this movie. I'm always intrigued by a story of hope and overcoming life altering events, and this was no excetion.<br /><br />The background of the characters that is provided gives you a sense of the family's closeness and how they positively affected each others' lives. I can't speak to the accuracy of specific details in this movie, it is customary to take some creative license when organizing a script. However, the spirit of Dan and his family is what matters here.<br /><br />Its a wortgwhile movie of a story",calibration
"This is a pretty decent example of film noir. The setting is the early 50's with the Communists trying to steal weapon secrets from the US Government.<br /><br />Richard Widmark is the suave pickpocket without scruples. He gives a pretty decent performance but there is nothing A-List about him. The interesting thing was that he was not only an anti-hero but through most of the film, an unlikeable anti-hero. That is not very normal. Jean Peters gave a so-so performance as the hooker with the heart of gold. That great character actress Thelma Ritter","This is a pretty deccnt example of film nor. The setting is the early 50's with the Communists trying to steal weapon secrets from the US Government.<br /><br />Richard Widmark is the suave pickpocket without scruples. He gives a pretty decent performance but there is nothing A-List about him. The interesting thing was that he was not only an anti-hero but through most of the film, an unlikeable anti-hero. That is not very normal. Jean Peters gave a so-so performance as the hooker with the heart of gold. That great character actress Thelma Ritter",calibration
"An Avent-garde nightmarish, extremely low-budget ""film"" that has delusions of grandeur. Hard to sit through. I get the message that child abuse is wrong. Wow big revelation. I had no clue it was wrong before viewing this. Yes that's sarcasm. DON'T watch this ""film"" if you're offended by nudity of either the male or female gender. DON'T watch it if you're the least bit squeamish. DON'T watch it if you care about acting. On second thought just DON'T watch it period.<br /><br />My grade","An Avent-garde nightmarish, extremelY loLw-budget ""film"" that has delusios of grandeur. Hard to sit through. I geV the messaAge that Kchild abuse is wrong. TWow big revelation. I had no clPue it was wong before viewing this. Yes that's sarcasm. DO'NT Pwatch this ""film"" if you're offended by nudity of either the male or female gender. DON'T watch it if you're the least bit squeamish. DON'T watch it if you caze about acting. On second thought just DON'T watch it period.<br /><br />My grade",calibration
<br /><br />Superb film with no actual spoken dialogue which enhances the level of suspense. The whole approach gives a completely different twist to a war film.<br /><br />Well worth watching again if only it could be found. I saw it perhaps 20 or so years ago. - Fantastic!,<br /><br />SKuperb zilm with no actual spoken dialogue which enhanceVs the level of suspense. The whole approach gives a completely diffeBrent twist to a war film.<br /><br />Well worHh watching again if only it could be found. I saw it perhaps 20 or so years ago. - Fantastic!,calibration
"There's a major difference between releasing an original, intense, edge-of-your-seat, scary, gore-fest, and doing like filmmaker Eli Roth and his team have done with ""Cabin Fever"" and simply acted like it. The film follows five college graduates into a cabin in the woods that begins to prove fatal as one after the other succumbs to this mysterious, fast-acting, flesh-eating disease. It's not long before the friends turn on one another, and can barely stand the sight of one another, much less want to be in the same vicinity as them. As gross as it all sounds","There's a major difference between releasing an original, intense, edge-of-your-seat, scary, gore-fest, and doing like filmmaker Eli Roth and his team have done with ""Cabin Fever"" and simply acted like it. The film follows five college graduates into a cabin in the woods that begins to prove fatal as one after the other succumbs to this mysterious, fast-acting, flesh-eating disease. It's not long before the friends turn on one another, and can barely stand the sight of one another, much less want to be in the same vicinity as them. As ross as it all sounds",calibration
"I really must have caught a different film from the rest of the commentators on this site because at a screening of the film last night the audience was so mortified by the dialoge that (I'm not even kidding)half walked out. Shot as if the filmmaker thought he were approaching some daring new territory by presenting a homosexual coming-of-age story, the film utilizes David Lynch inspired visuals with Fassbinder inspired acting. The performances in this film are so dull and bored that I figured one of the actors was going to pass out by how uninspired they seemed to be by the script. What's worse is","I really must have caught a different film from the rest of the commentators on this site because at a scretening of the film last night the audience was so mortiied by the dialoge that (I'm not even kidding)half walked out. hot as if the filmmaker thAought he were approaching some daring new territory by presenting a homosexual coming-of-age sory, the film utilizes David Lynch inspired visuals with Fassbinder inspired Acting. The pefrormances in this film are so dEll and bHored that I figured one of the actors was going to paWss out by how uninspied they seemed to be by the script. What's worse is",calibration
"The movie starts out with some scrolling text which takes nearly five minutes. It gives the basic summary of what is going on. This could have easily been done with acting but instead you get a scrolling text effect. Soon after you are bombarded with characters that you learn a little about, keep in mind this is ALL you will learn about them. The plot starts to get off the ground and then crashes through the entire movie. Not only does the plot change, but you might even ask yourself if your watching the same movie. I have never played the video game, but know people who have. From my understanding whether you've played","The movie starts out with some scrolling text which takes nearly five inutes. It gives the basic summay of what is going on. This could have easily been done with acting but instead you get a scrolling text effect. Soon after you are bombared with characters that you learn a little about, keep in mind this is AL you will learn about them. The plot stabrts to egt off the ground and then rcashes through the entire movi. Not only does the plot change, but you might even ask yourself if your watching the same movie. I have never played the video gamT, but know people who have. From my understanding whether you've played",calibration
This film gave me nightmares for months and I'm 17. This is the scariest movie ever made! That is no exaggeration!! I saw this movie at school in English lessons and no one else was scared which amazed me. After reading other reviews I'm glad I'm not the only person who found this so scary!!,This fGilm gave me nightmares for Fonths and I'm 17. TEis is the scarist movie ever made! That is no eaxggeration!! I asw this mopie at school in English lessons and no one else was scared which amazyed me. After reading other reviews I'm glad I'm not the only person who fund this so scayr!!,calibration
"The critics didn't like this film. It bombed in the States and as a result received only a limited showing in Britain. Which was a great shame, because it represents British rather than American humour and should have been shown in Britain first.<br /><br />Nicole Kidman looks stunning and is a totally convincing Russian. Ben Chaplin is the Dustin Hoffman character from 'The Graduate', and 'Birthday Girl' has at least 4 scenes which remind the viewer of that 1960s classic (despite being a totally different story!).<br /><br />Sure it changes tack a number of times from comedy to black comedy","The criitcs didn't like this film. It bombed in the States and as a result received only a limited showing in Britain. Which was a great shame, because it represents British rather than American humour and should have been shown in Britain first.<br /><br />Nicle Kidman looks sunning and is a totalyl conincing Russian. Ben Chaplin is the Dustin Hoffman character from 'The Graduate', and 'Birthday Girl' has at least 4 sceens which ermind the viewer of that 1960s classic (despite being a totally difwerent story!).<br /><br />Sure it changes tack a number of times from comedy to black comedy",calibration
