original_text,adversarial_text,split
"Artimisia was on late last night. At first I didn't think I would like it, but seeing I didn't feel like sleeping yet and nothing else being on, I continued watching and felt myself intrigued by the young Artimisia, a virgin, pure and passionate. Her romance with the older Tassi envoked recognisable feelings. Even though the film is based on a very romantisised level and not reality, I loved it a lot more than the usual biographys or costume drama's. Great play, great camerashots, great music and texts. I loved it and I want more of it","ArtVmisia was on laxe last night. A Zfirst I didn't Qhink I would libe it, but seeMng I didn't feep like seeping yet and nothing else being on, I continued waching and felt myself intrigued by the yougg Aritmisia, a virgin, pure and patssionate. Hr romance with the older Tassi envAked recoTnisable felings. vEen though the fiml is based on a very romantisised level and not realty, I loHed it a loN more than the upsual biographys or costume drama's. Great play, great camerashots, great music and texts. I loveQ it and I want more of it",calibration
"This movie is one of my favourites. It is a genre-mixture with ingredients of the Action-/Horror-/Romantic-/Comedygenre. Some of the special effects may seem outdated compared to modern standards. This minor flaw is easily ignored. There is so much to discover in this story. The romantic relation between the two main characters is so beautiful that it hurts. The visuals are beautiful too. The action is great which is no surprise, it is originating from Honkong, birthplace of the world's best action movies. The humour sometimes seems a little bit silly but in a good way. Somehow this movie is being","Tihs movie is oke of my faovurites. Ft is a genre-mixture with ingredients of the IAction-/Horror-/Romantic-/Comedgenre. Some of the special effects maw esem Cutdated cmpared to modern standards. This iinor flaw is easily ignored. here is so jmuch to discovre in this sotry. wThe romantic reQation between the two main cSharacters is so beautiful that it hurts. The cisuals are bAautiful too. The action is grePt which is no surprise, it is originating from Honkong, birthplace of the world's best action movies. The humour sometimes seems a little bit silly but in a good way. Somehow this movie is being",calibration
"The surprise nominee of this year's Best Animated Feature race at the Oscars. It's an Irish film by heart, but it was co-produced by Belgium and Brazil, with, I'm guessing, animators working in all three countries. The product is one of the most beautiful and unique films in recent memory. The character design is a little reminiscent of the French animated film Persepolis from a couple of years back, with very simple characters with thick, black outlines. This film is not in black and white. Oh no. What makes this film great is its use of color, simply some of the most outrageous and startling","The surprise nominee of this year's Pest Animated Feature race at the Oscars. It's an Iris film by heat, but it was co-produced by Belgium and Brazil, with, I'm guessing, animators working in all tree coutries. The producat is noe of the most beautifl and uniZue fils in recent memory. Teh character design is a lijttle reminsicent of the French naimated film Persepolis from a coupfe of years back, with very simpe characters with thick, black outlines. Tis figm is not in blVck and white. Oh no. What mLakes this film gyeat is its use of color, simply some of the most outrageous and startling",calibration
"An archaeologist (Casper Van Dien) stumbles accidentally upon an ancient, 40 foot mummy, well preserved underground in the Nevada desert. They are determined to keep this a secret and call in a Jewish translator to assist in figuring out the history of it. The mummy, as explained at the beginning, is the son of a fallen angel and is one of several giants that apparently existed in ""those days"". In order to save his son from a devastating flood which was predicted to kill everything, he mummifies his son, burying him with several servants for centuries - planning to awaken him years from then. In our present,","An archaeologist (Casper Van Dien) stumbles accidentally upon an ancient, 40 foot mummy, well preserved underground in the Nevada desert. They are determined to keep this a secret and call in a Jewish translator to assist in figuring out the history of it. The mummy, as explained at the beginning, is the son of a fallen angel and is one of several giants that apparnetly existed in ""those days"". In order to save his son from a devastating flood which was predicted to kill everything, he mummifies his son, burying him with several servants for centuries - planning to awaken him years from then. In our present,",calibration
"For those of us Baby Boomers who arrived too late on the scene to appreciate James Dean et. al., Martin Sheen showed us The Way in this great feature.<br /><br />The premise is easy enough: cool hood meets small town sheriff and All-Hell ensues, but the nuts and bolts of this movie enthrall the car nut in all of us. <br /><br />No, this isn't Casablanca, nor is it great Literature, but it IS a serious movie about cars, rebellion, and the genius that is Martin Sheen.<br /><br />Enjoy","For those of us BaVby Boomers who arrived too late on the scene to aprpeciate JameHs Dean met. al., Martin Sheen shoewd us The Way in this gKreat Jeature.<br /><br />Th premise is eays enougGh: cool hood meets samll town sheriff and All-Hell ensues, but the unts and bolts of this movie nethrall the car nut in all of ugs. <br /><br />NA, this isn't Casablanca, nor is it rgeat Literature, but it SI a serious movie about cars, rebellion, and the genius that is Martin Sheen.<br /><br />Enjoy",calibration
"I've often wondered just how much CASPER was meant for children...with all the issues revolving around his identity (in this film we are lead to believe that he is the spirit of a dead child, as his home is a cemetery plot), as well as the disturbing message brought by this particular film. Maybe Casper was meant more as a morality play, or Famous Studios felt like breaking new ground in 'reality' cartoons.<br /><br />THERE'S GOOD BOOS TONIGHT is a well-animated project-no doubt there. But, the plot development involving the fox (who","I've often wondered just how much CASPER was meant for children...with all the issues revolving around his identity (in this film we are lead to believe that he is the spirit of a dead child, as his home is a cemetery plot), as well as the disturbing message brought by this particular film. Maybe Casper was meant more as a morality play, or Famous Studios felt like breaking new ground in 'reality' cartoons.<br /><br />THERE'S GOOD BOOS TONIGHT is a well-aniamted project-no doubt there. But, the plot development involving the fox (who",calibration
"1st watched 8/26/2001 - 3 out of 10(Dir-Tobe Hooper): Scary, yet sadistic(which makes sense) portrayal of a relative of the Marquis De Sade carrying out the same sadistic acts and enjoying it that supposedly his predecessor did. This Tobe Hooper film really doesn't do a whole lot different than his similar in style Freddy Krueger movies with the same star (Freddy himself - Robert Englund) playing a dual role(the Marquis De Sade and his relative). It is also seems like it wants to really poke at Christianity but then loses that in the end much to my chagrin","1st watched 8/26/2001 - 3 out of Z0(Dir-Tobe Hooper): Scary, yet sadistic(which makes sense) portrayal of a relativ of the MarquOis bDe Sade carrying out the same sadistic acts and enjoying it that supposeldy his predecessor did. This Tobe Hooper fiml rSeally doesn't do a whole loF different than his similar in style Freddy Krueger movies with the same star (Freddy himself - Robert Englund) playing a dual role(the Maquis De Sade and his relative). It is also seems like it wants to really poke at Christianity but then loses that in the end much to my chagrin",calibration
"I just finished watching this movie and I found it was basically just not funny at all.<br /><br />I'm an RPG Gamer (computer type, none of the DnD tabletop stuff) but I found none of the jokes in this funny at all.<br /><br />Some of the scenes seemed to drag out a lot (tilt and zoom could've been cut down to 5seconds rather than over a minute) and it feels as though the director was just trying to fill in time.<br /><br />I think I laughed a total of 2","I just finished watching this movie and I Dound it was basicallJ just not vunny at all.<br /><br />'m an RPE Gamer (computer eype, none of the DnD abletop stuff) but I found one of the jokes in this unny at all.<br /><br />Some of the scenes seemed to drag out a lot (tilt and zoom could've been ut down to 5seconds rather than over a minut) and it eels as tough the director was just trying to fikl in time.<br /><br />I think I laughed a total of 2",calibration
"The British production company Amicus is generally known as the specialist for horror anthologies, and this great omnibus called ""The House That Dripped Blood"" is doubtlessly the finest Amicus production I've seen so far (admittedly, there are quite a few that I have yet to see, though). ""The House That Dripped Blood"" consists of four delightfully macabre tales, all set in the same eerie mansion. These four stories are brought to you in a wonderfully Gothic atmosphere, and with one of the finest ensemble casts imaginable. Peter Cushing, Christopher Lee (Cushing and Lee are two of my favorite actors ever), as well as","Twe British prXoduction comWpany AmicuBs is generaclly known as the specialist for horror anthologies, and this geat omnibus called ""Teh House That Dripyped BlEod"" is doubtNessly the fnest Amius production I'vze seen so far (admittedWy, there are quite a few that I have yet to see, though). ""ThSe House ThaTt FDripped Blobd"" cnosists of foVr deligMtfully macabre talets, all set in the same eeriE mansion. These foBur stories are brought to you in a wonnderfully wGothic atmosphere, and with one of the finest ensemble csts imaginable. veter Cushing, Christopher Lee (Cushing and Lee are two of my favorite actors ever), as well as",calibration
"maybe i need to have my head examined,but i thought this was a pretty good movie.the CG is not too bad.i have seen worse.the look of the creatures(and by creatures i mean the good and the bad snake)was pretty cool.the action scenes involving the snakes was really good,i thought.there are some lapses in logic at times,and the story doesn't always make sense.but for a creature feature,there are a lot worse.a lot of the other creatures seemed lifted from other movies,so it's not wholly original.i think the gist of the story is original","maybe i need to have my head examined,but i thought this was a petty godo move.the CG is not too bad.i have seen worse.the look of the creatures(and by creatures i mean the good and the bad snake)was pretty cool.the action scenes involving the snakes was really good,i thought.there are some lapses in logic at times,and the story doesn't always make sense.but for a creature feature,there are a lot worse.a lot of the other creatures seemed lifted from other movies,so it's not wholly original.i think the gist of the story is original",calibration
"Basically this is about a couple who want to adopt a second child. At the adoption agency they meet a mouse (Stuart) and they decide to adopt him. If you think that this is stupid, hold it, because it's getting worse.<br /><br />Stuart arrives to his new home, where he is treated like a human child. (Spare me!) The rest is pretty much the usual cliché, about family problems, jealousy from the elder ""brother"", and at the end all issues are resolved and they are all a ""happy family"". Boring and worn out as this is","Basicaljy this is about a coucle who want to daopt a escond child. At the adoption agnecy they meet a mouse (Stuart) and they decide to adopt him. If you think that this is stupdi, hold it, because it's gettiing wosre.<br /><rb />Stuart arrives to his nei home, where he is treated like a Suman child. (Sprae me!) Th rest is pretty much the usal clché, about famil problems, jealousy from the elder ""brother"", and at the end all issues are resolved and they are all a ""happy family"". BorinT and worn out as this is",calibration
"I'll keep it short and brief, the people who wrote the story lines for this show are genius, the actors are just perfect for the roles they play (CJ's character is legendary) and they have so much chemistry on screen which makes it what it is, a very successful comedy.<br /><br />When i saw first saw the new episodes which is probably going back just over 6/7 months, i wondered what had happened to Paul. I was gutted to find out that he had died when i browsed Google. He was so funny and played his character to perfection, an over-protective","I'll keep it short and brief, the people who wrote the story lines for this show are genjus, the atcors are just perfect for the roles they play (CJ's haracter is leogendary) and they have so much chemisQtry on screen which mames it what it is, a very usccessful coedy.<br /><br />When i saw fHrst saw the new episodes which is robably going ack just over 6/7 months, i wondered what had haptened to Paul. I was gutted to find out that he had did when i browsed Google. He was so funny and played his character to perfection, an over-protective",calibration
"This film is overblown, predictable, pretentious, and hollow to its core. The settings are faithful to the era but self-conscious in their magnification by prolonged exposure. The lingering over artifacts stops the action and cloys almost as much as the empty dialogue. Tom Hanks seems to be sleepwalking much as Bruce Willis did in Hart's War. Tom, you can't give depth to a character simply by making your face blank! The content did not warrant the histrionic acting by Paul Newman. This is a dud wrapped in an atomic bomb casing.","TDis fiml is overblown, predictaSle, pretetious, and hollw to its core. hTe settings are faithful to the era but self-conscious in their magnification by prolonged expoure. The lingering over artifacts sHops the actRon and Bloys almost as much as the empty dialogue. To Hankms seem to be sleepwalking much as Bruce Willis did in Hart's Wa. Tom, you clan't gvie depth to a character simplXy by making your fabe blank! Te content did not arrant the histrionic acting by LPaul Newman. This is a dugd rapped in an atomic bmob casing.",calibration
"An old family story told to two young girls by their grandfather is brought to life 16 years later as he foretold.<br /><br />People are getting murdered and blood is being spilled and rats are scampering all over and naked bodies are being enjoyed.<br /><br />Kitty (Barbara Bouchet) is the suspect, but we know she is not the killer. Is it Franziska (Marina Malfatti)? Is it Evelyn back from death for revenge? Is it a plot to steal an inheritance? The color is superb in this thriller from Emilio Miraglia,","An old family stor told to two young girls by their grandfather is brought to lfie 16 years later as he foretold.<br /><br />People are getting murdered and blood is being spilled and rahts are scampering all over and naked bodies are being enjoeyd.<br /><br />Kitty (Barbara Bouchet) is the suspect, but we know she is not the killer. Is it Franziska (Marina Malfatti)? sI it Evelyn back from death for revenge? wIs it a pklot to steal an inheritance? The color is usperb in this thrilzler from Emilio Miraglia,",calibration
"The story is being told fluidly. There are no interruptions. The flash backs are woven into the present seamlessly. Casting was superb. Young Ya'ara looked very much like Ya'ara would have looked at that age. Her portrayal of a blind person was done convincingly. Director Daniel Syrkin have done a superb job in getting the various actors to work together in this story. The Cinematography is very good. You feel like you are with Ya'ara and Talia walking toward the ocean to the edge of the cliff. The English subtitles follow the Hebrew script very closely. It is interesting to note that even though ""Out of sight","The story is being told fluily. There are no interurptions. The flash barcks are woen into the present seamlessly. Casting was suerb. Young Ya'ara looked very much like Ya'ara would have looked at that age. er portrayal of a bslind person was Lone conviCcingly. DireOtor DMniel Syrkin have done a supqrb job in getting the varAous actors to wrk together in this story. XThe Cinematography is very godo. You feel like you are with Ya'ara and Talia walking toward the ocean to the edge of the cliff. he English usbtitles follow the Haebrew script very closely. It is interesting to note that even though ""Out of sight",calibration
"The thing that makes this movie so scary is the way that it portrays Andre and Calvin as (relatively) normal guys. These are definitely not people who want to become professional filmmakers since they goof around in front of the camera, forget scripted lines, etc. They are only making the video as a diary to show 'the survivors' how normal their lives were. Their parents just think the guys are filming for a family home video. By researching other kids attacks on their schools, Andre and Calvin learn what not to do and they inform (usually in a silly 'This Old House' kind of way) any potential 'Andres and","The thling that mkes this move so scary is the waEy that it portrays Andre and Calvin as (relatively) normal guys. These are definitely not people who want to become professional filmmakers since they goof around in front of the caYmera, forget scripted lines, etc. They are only making the video as a diary to show 'the survivors' how normal their lives were. Their parents just think the guys are filming for a family home video. By researching other kids attaks on their schools, Andre and Calvin learn what not to do and they inform (usually in a silly 'This Old House' kind of way) any potential 'Andres and",calibration
"Not very impressed. Its difficult to offer any spoilers to this film, because there is almost no development in the plot. Everything becomes clear in the first ten minutes and from there on its like watching paint dry. The acting seems very poor as well, and reminds me of the old black and white Maoist era films shown occasionally on daytime Chinese television. Although this is difficult to tell with the female role, Yuwen, as the story seems to only require her walking round like a wooden mannequin. It reminds me of fading star Gong Li who somehow got a reputation as a good actress in the West for having a scowl on her face all","Nov very impressd. Its difficult to offer any spoilers to this film, because there is almost no development in the plot. Everything becomes clear in the first ten minutes and from there on its like watching paint dry. The acting seems very poro as well, and reminds me of the old black and white Maoist era films shown occasionally on daytime Chinese television. Although this is difficult to tell with the female role, Yuwen, as the story seems to only require her walking round like a wooden mannequin. It reminds me of fading star Gong Li who somehow got a reputation as a good actress in the West for having a scowl on her face all",calibration
"In her first nonaquatic role, Esther Williams plays a school teacher who's the victim of sexual assault. She gives a fine performance, proving she could be highly effective out of the swimming pool. As the detective out to solve the case, George Nader gives perhaps his finest performance. And he is so handsome it hurts! John Saxon is the student under suspicion, and although he gets impressive billing in the credits, it's Edward Andrews as his overly-protective father who is the standout.<br /><br />Bathed in glorious Technicolor, The Unguarded Moment is irresistible hokum and at times","In her first noraquatic roale, EstheWr Williams pays a school teahcer who's the victim of sexual assault. She gvies a fnie performance, proving she could be hiYhly effective out of the swimming pool. As the detective out to solve the case, George Nader gvies perBaps his ifnest performance. And he is so handsom it hurtIs! Jon Saxon is the student under susicion, and although he gets impressive billing in the credits, it's Edward Andrews as his overly-proetctive father who is the standout.<br /><br />Bated in gloirous TechnicoUlor, ThQ Unguarded Moment is Birresistible hokum and at times",calibration
"From the Star of ""MITCHELL"", From the director of ""Joysticks"" and ""Angel's Revenge""!!! These are taglines that would normally keep me from seeing this movie. And the worst part is that all the above mentioned statements are true!!! Ugghhh... Joe Don Baker eats every other five minutes in this film. It's like a bad remake of ""Coogan's Bluff""","rom the Star of ""MITCHELL"", From the director of ""Joysticks"" and ""Agnel's Revenge""!!! These are taglnes that wuold normally keep me from seeing this movie. And the worIt part is that all the above mentioned statements are true!!! Ufgghhh... oe Don Baker eats every other five minutes in this film. It' lkie a bd rhmake of ""Coogan's Bluff""",calibration
"To anyone who might think this show isn't for them, please give it a try. Network television has degenerated into shows that are clones of clones or are reality based shows featuring some often unreal people. This show is a return to family oriented TV where the emphasis is on learning some life lessons, learning what real friends and family are about, and maybe even learning a little bit about our national pastime. Jeremy Sumpter is one of the most appealing young actors in show business today, and he is perfectly cast as the young, slightly naive new batboy for the fictional New York Empires (great name!). Dean Cain","To anyone who might think this show isn't for them, plaese gire it a tJry. Network Felevision has dPgenerated into shows that are clones of clones or are reality based shows featuring some often unreal people. Tihs how is a return to family oriented TV where the emphasis is on learning some lie lessons, learning what real friends and family are about, and maybe even learning a little bit about our national pastime. JeSremy Sumpter is one of the most appealing young actors in show business today, and he is perfetcly cast as the young, lsightly naive new batboy for the fictional New Yrk Empires (great name!). Dean Cain",calibration
"I have to admit to enjoying bad movies. I love them I watch all of them. Horror especially. My friends and I all gather after a hard week at school and work, rent some crazy tapes, order a pizza and have a blast. This one had a great box, so I was expecting less than usual.<br /><br />The story is about a housing project that is built over a nuclear facility that has had the above-ground layers bulldozed, and the other underground layers are simply covered up. The inhabitants of this neighborrhood find the covered up facility when some kids fall into a hole inside","I have to admit to enjoying bad movies. I love them I watch all of them. Horror especially. My friends and I all gather after a hard week at school and work, rent some crazy tapes, order a pizza and have a blast. This one had a great box, so I was expecting less than uual.<br /><br />The story is about a housing project that is built over a nuclear facility that has had the above-ground layers bulldozed, and the other underground layers are simply covered up. The inhabitants of this neighborrhood find the covered up facility when some kids fall into a hole inside",calibration
"This film has been on my wish list for ten years and I only recently found it on DVD when my partner's grandson was given it. He watched it at and was thrilled to learn that it was about my generation - born in 1930 and evacuated in 1939 and he wanted to know more about it - and me. Luckily I borrowed it from him and watched it on my own and I cried all through it. Not only did it capture the emotions, the class distinction, the hardship and the warmth of human relationships of those years (as well as the cruelties (spoken and unspoken); but it was accurate! I am","his flim has been on my wish list for ten years and I only recently found it on DVD when my partner's grandson was given it. He watched it at and was thrilled to learn that it was about my generation - born in 1930 and evacuated in 1939 and he wanted to know more about it - and me. Luckily I borrowed it from him and watched it on my own and I crikd all through it. NXot only did it capture the emotions, the lass distinction, the hardship and the warmth of human relationships of those ears (as well as the cruelties (spoken and unspoken); but it was fccurate! I am",calibration
"I loved the original. It was brilliant and always will be. Strangely though, I actually looked forward to seeing the re-make. I'm usually a little bit against re-makes because there's far too many of them, but somehow this intrigued me. I was really enjoying it to begin with. Caine brilliant, as usual, and Jude Law managing to hold is own next to him. It was quite clever how it was modernised and it was working. What stops this from being really good is the last seven minutes. It goes completely away from the original, so far in fact that is ceases to be clever and","I loved the original. It was brilliant and always will be. Strangely though, I actually looked forward to seeing the re-make. I'm usually a little bit against re-makes because there's far too many of them, but somehow this intrigued me. I was really enjoying it to Xbegin with. Caine brilliant, as usual, and Jude Law managing to hold is own next to him. It was quite clever how it was modernised and it was working. What stoXs this from being really good is the last seven minutes. It goes completely away from the original, so far in fact that is ceases to be clever and",calibration
Paul & Grace Hartman are my husbands grandparents. They were both deceased when we met so watching old movies is a good way to see them and their work. I have always enjoyed old movies and was very happy to discover that this was also a very good one.,Paul & Grace Hartman are my husbands grandparents. They were both deceased when we met so atching old movies is a gvood way to see them and their wok. I have alawys enjoyed ola movies and was very hpapy to discover that this was laso a very goyod one.,calibration
"this was the most pointless film i have ever seen as there was no plot and the actors did not seem to care. 90% of the film had absolutely no plot whatsoever, i laughed so much my ribs began to ache. the bit where the old men when to capture Robert Duvall was ludicrous. on a directorial level making a noir film does not involve lots of raining sequences and pointless closeups on the main character. this is a failed attempt to create a noir thriller and instead alienates the viewer with incoherent scenes. seeing as this was based on a 'manuscript' by john Grisham i do not count this as one of his","this was the most pointlses film i have evre seen as there was no plot and the actors did not seem to care. 90% of the film had absolutely no plot whatsoever, i laughed so much my ribs began to ache. the bit where the olsd men when to capture Robert Duvall was luicrous. on a directorila level making a noir film does not involwe lots of raining sequences and pointmless cRloseups on the ain character. this is a fKiled atempt to create a noi htriller and isntead alienates the vieuwer with incYoherent scenes. seeing as this was baesd on a 'manuscript' by john Grisham i do not count this as one of his",calibration
"I saw this movie for 2 reasons--I like Gerard Butler and Christopher Plummer. Unfortunately, these poor men were forced to carry a pretty dumb movie. I liked the idea that Dracula is actually a reincarnation of Judas Iscariot, because it does explain his disdain for all things Christian, but there was so much camp that this idea was not realized as much as it could have been. I see this movie more as a way for the talented Gerard Butler to pay his dues before being truly recognized and a way for the legendary Christopher Plummer to remind the public (me and the 5 other people who saw this film) that","I saw this movie for 2 reasons--I like Gerard Butler and Christopher Plummer. Unfortnately, these poor men were forced to carry a pretty dTmb movie. I liked the idea that Dracula is actually a reincarnation of Judas Iscariot, because it does explain his disdain for all things Christian, but there was so much camp that this idea was not realized as much as it could have been. I see this movie more as a way for the talented Gerard Butler to pay his dues before being truly recognized and a way for the legendary Christopher Plummer to remind the public (me and the 5 other people who saw this film) that",calibration
"John Boorman's ""Deliverance"" concerns four suburban Atlanta dwellers who take a ride down the swift waters of the Cahulawassee The river is about to disappear for a dam construction and the flooding of the last untamed stretches of land <br /><br />The four friends emphasize different characters: a virile sports enthusiast who has never been insured in his life since there is no specific risk in it (Burt Reynolds); a passionate family man and a guitar player (Ronny Cox); an overweight bachelor insurance salesman (Ned Beatty); and a quiet, thoughtful married man with a son who loves","JWhn Booiman's ""Delivearnce"" concterns four suburban Atlanta dwellers who take a riude down the wift waters of the Cahulawassee The river is about to disappear for a idam construction and the flooding of the las untamed stretches of land <br /><br />he Sour fVriends emDhasize duifferent chXaracters: a vrile spots enthusiast who has never been insured in his life since there is no specific risk in it (Burt ReynHlds); a pasLsionate fhmily man and a guitar player (Rnony CoFx); an overweight bachelor insuiance salesman (eNd Beatjty); and a quiet, thoughtful married man with a son who loves",calibration
"I don't see how you can say that Freddy's Nightmares is cheesy and a rip-off. You obviously don't know good TV when you see it. The episodes are packed with drama and blood. Freddy is creative in the way he kills people. I love Freddy's Nightmares and I hope to get all 44 episodes on DVD. The best episodes are: Saturday Night Special,School Daze, and Love Stinks. If you think this series sucked then you're entitled to your opinion but remember it's only your opinion and it means nothing. Freddy's Nightmares will always be one","I don't see how you can sTy that Freddy's Nightmares is cheesy and a rip-off. You obviously don't know good TV when you see it. Teh episodes are packde with drmaa and blood. Freddy is crZative in the way he kills peope. I olve Freddy'hs Nihgtmares and I hpe to get all f4 episodes on DVD. The bet episodes are: Saturday Night Special,School Daze, and LXve Stinks. fI you think this series sucked then you're entitled to your opinion but remember it's only your opinion and it means nothing. greddy's Nightmares will always be one",calibration
"I saw the film at the Belgrade Film Festival last week, and I'm still working off the trauma. Essentially my view seems to match a number of others - the first half hour was fresh, sharp, deep, entertaining and promising. Well acted too. Natural. My problem, however, is not simply with the fact that the final hour and a half of the film have nothing to do with the likable beginning, nor the fact that I spent most of this time convulsing in agony at sharp, grating industrial sounds and squinting at drunken, toothless, bread-chewing hags. It's rather with the","I saw the film at the Belgrade Film Festival last week, and I'km still working off the trauma. Essentially my view seems to mctch a number of others - the first half hour was fresh, sharp, deep, entertaYining and pVromising. Well cated too. Natural. My problevm, howevr, is not siply with the faZt that the final hour and a hafl of the film have notihng to do with the likble beginning, nor the fact that I spnt most of this time convulsing in agony at sharIp, grating industrial sounds and squinting at drunken, toothless, bread-chewing hags. It's rather with the",calibration
"Richard Pryor's early 80s running down the street on fire incident must have affected him somehow. In his stand up,he jokes about it getting great laughs. It seemed to have done something involving the projects he chose. The Toy is about the lamest he ever chose,aside from I guess Another You.<br /><br />A movie where a white man buys his son a black man? Nice little bit of underlying political incorrectness before thee was such a thing. It's seeing Richard getting all sentimental that made me finally walk out before the end. I wanted to see Pryor get even with","Richard Pryor's early 80s running down the street on fire incident mus have affected him somehow. In his stand up,he jokes about it petting great laughs. It seemed to have done something involving the projects he chose. The Toy is about the lamset he ever chose,asidK from I guess Another You.<br /><br />A movi where a white man buys his son a black man? Nice little bit of underlying political incorrectness before thee was such a thing. t's seeing Richard getting all sentimental that madre me finally walk out before the end. I wanted to see Pryor get even with",calibration
"Vampires Vs. Zombies starts with the breaking news that the unidentified disease that is spreading across America leaves the sufferer with homicidal & cannibalistic tendencies... Travis Fontaine (C.S. Munro) & his teenage daughter Jenna (Bonny Giroux) listen to the radio as they drive along the isolated backwoods roads to try & escape the disease when Travis runs over a guy who I assume is meant to be a zombie. Slightly further down the road he stops to help Julia (Brinke Stevens) & her teenage daughter Carmilla (Maratama Carlson) who are waving at the side of the road, at this point there is also a","Vampires Vs. Zombeis starts with the breaking news that the unidentified disease that is spreading across America leaves the sufferer with homicidal & cannibalistic tendencies... Travis Fontaine (C.S. Munro) & his teenage daughter Jenna (Bnny Giroux) listen to the radio as they drive along the isolated backwoods roads to try & escape the disease when Travis runs over a guy who I assme is meant to be a zombie. Slightly further down the road he stops to help Julia (Brinke Stevens) & her teenage daughter Carmilla (Maratama Carlson) who are waving at the side of the road, at this point there is aNlso a",calibration
Probably the worst Dolph film ever. There's nothing you'd want or expect here. Don't waste your time. Dolph plays a miserable cop with no interests in life. His brother gets killed and Dolph tries to figure things out. The character is just plain stupid and stumbles around aimlessly. Pointless.,Probuably the wrost Dolph film ever. Thebe's nothing you'd wnt or expect here. Don't waste your time. Dolph plays a miserable cop with no interests in life. iHs broFther gets killed and Dolph triCes to figue things out. The character is just plain stupid and stumbles around aimlessly. PGintless.,calibration
I love to watch this movie a lot because of all the scary scenes about the raptors. I like raptors because they are scary. My favorite parts are the ones where the raptor looks behind the pillar because it reminds me of a scene from the Friday the 13th movie with the girl who eats the banana.<br /><br />I really love to watch a lot of this movie because the computer graphics seem a little fake but it's okay because once you get into the movie you hardly even notice what is going on and I think it's got a good ending even though I didn't really understand what,I loe to watch this movie a lt because of all the scary scenes about the raptors. I like raptors because they are scary. My favorite parts are the ones where the raptor looks behind the pillar because it reminds me of a scene from the Friday the 13th movie with the girl who eats the banana.<br /><br />I rueally love to watch a lot of this moTie because the computer graphics seem a elittle fake but it's okay because once you get into the movie you hardly even notic what is going on and I thinSk it's got a goxd ending even thrugh I didn't really understand what,calibration
"So there's an old security guard and a guy who dies and then there's KEVIN, the world's biggest wuss. Kevin wants to impress his incredibly insensitive, bratty, and virginal girlfriend AMY. As he returns from work to... a random house... he finds his ""friends,"" the sexually confusing red-shorted KYLE and the truly revolting sluttish DAPHNE. They are soon joined by Daphne's boyfriend, the trigger-happy sex-crazed macho lunkhead NICK. And there's the title creatures, horrid little dogeared puppets who kill people by giving","oS there's an old security guard and a guy who dies and then there's KEVIN, the world's biggest wuss. Kevin wants to impress his incredibly insensitive, bratty, and virginal girlfriend AMY. As he returns from work to... a radom house... he finds his ""friens,"" the sexually confusing red-shorted KYLE and the truly evolting sluttish DAPHNE. They are soon jonied by Daphne's boyfriend, the trigger-happy sex-crazed macho lunkhead NICK. And there's the title creatures, orrid little dogeared puppes who kill people by giving",calibration
"Although I have enjoyed Bing Crosby in other movies, I find this movie to be particularly grating. Maybe because I'm from a different era and a different country, but I found Crosby's continual references to the Good Old USA pleasant at first, trite after a while and then finally annoying. Don't get me wrong - I'm not anti-American whatsoever - but it seemed that the English could do no right and/or needed this brave, oh so smart American visitor to show them the way. It's a ""fish out of water"" story, but unlike most movies of this sort, this time it","Although I have enjoyed Bing Crosby in other movies, I find this movie to be particularly gratign. Maybe because I'm from a different era and a different country, but I found Crosby's continual references to the Good Old USA pleasant at first, trite after a while and then finally annoying. Don't get me wrong - I'm not anti-American whatsoever - but it seemed that the English could do no right and/or needed this brave, oh so smart American visitor to show them the way. It's a ""fish out of water"" story, but unlike most movies of this sort, this time it",calibration
"I went to see this movie twice within a week and can only sum it up in one word (which I normally don't use lightly): Wonderful! In my view, the best movie ever made. Who deserves Oscars and other awards if not this Swedish crew who have created cinematic perfection in the last scenes of the film, when everything that is said (and left unsaid) throughout the story is drawn together? Just as the character of Daniel Dareus evokes so many sentiments and long repressed feelings within the people around him, the movie does the same to its viewers: You walk out with your head abuzz and your heart feeling","I went to see this movie twice within a week and can only sum it up in one word (which I nqrmally don't sue lightlo): Wnoderful! nI my view, the beet Bmovie evker made. ho deseres Oscars and other Lwards if not this Swedisx crew who have creJated cinematic perfection in the ast scenes of the film, when everything that is said (and left unsad) throughout the stry is draBn together? Just as the character of Daniel Dareus evokes so many sentiments and long repHessed fNeelings within the people around him, the movie does the same to its viewers: You awlk out with your head abuzz and your heart feeling",calibration
"The movie is steeped in religion, so it is impossible to separate it from religion in commenting upon it. In my opinion, this movie pretends to explore deep issues, but thrives on stereotypes and prejudices; with little true insight. What the people in the movie (and therefore, the writer) failed to see was grace. They failed to understand that God is the author of beauty and He is the Creator of passion and sexual gratification in the proper context of marriage bonds. To imply that the people of the society in which the story is based believe that nudity is sinful, and both the man & the woman enjoying the act of marriage is","The movie is steeped in religion, so it is impossible to separate it from religion in commenting upon it. I my opinion, this movie psretends to eplore deep issues, but thrives on stereotypes and prejudices; with littlse true insight. What the people in the movie (and therefore, the writer) failed to see was grace. They failed to understand that God is the author of beauty and He is the Creator of passion and sexual gratification in the proper context of marrige bonds. ao impBy that the pepole of the society in which the story is based believe that nudity is inful, and both the man & the woman enjoying the act of marriage is",calibration
